category,platform,date,year,week,id_project,project_name,start_price,end_price,performance,score
General,polygon-ecosystem,2024-02-18 03:09:14,2024,7,10720,Gelato,0.881615,-,-,43.59
General,polygon-ecosystem,2024-02-18 03:10:21,2024,7,12260,Gains Network,6.26,-,-,39.78
General,polygon-ecosystem,2024-02-18 03:10:18,2024,7,22460,Open Campus,0.809219,-,-,29.12
General,polygon-ecosystem,2024-02-18 03:09:40,2024,7,4706,MANTRA DAO,0.245201,-,-,46.94
General,polygon-ecosystem,2024-02-18 03:11:27,2024,7,9735,Vulcan Forged,6.9,-,-,37.86
General,polygon-ecosystem,2024-02-18 03:11:23,2024,7,3144,Orbs,0.0363602,-,-,38.27
General,polygon-ecosystem,2024-02-18 03:12:05,2024,7,9791,Yield Guild Games,0.511528,-,-,51.14
General,polygon-ecosystem,2024-02-18 03:11:40,2024,7,10909,Synapse,0.783091,-,-,38.54
General,polygon-ecosystem,2024-02-18 03:11:19,2024,7,8050,Liquity USD,0.997119,-,-,51.58
General,polygon-ecosystem,2024-02-18 03:12:17,2024,7,776,Covalent,0.198995,-,-,40.83
General,polygon-ecosystem,2024-02-18 03:12:55,2024,7,22479,crvUSD,0.997514,-,-,47.3
General,polygon-ecosystem,2024-02-18 03:12:46,2024,7,16688,Stargate Finance,0.651433,-,-,23.05
General,polygon-ecosystem,2024-02-18 03:12:54,2024,7,3457,inSure,0.00484163,-,-,20.47
General,polygon-ecosystem,2024-02-18 03:13:06,2024,7,16853,Stader MaticX,1.014,-,-,28.3
General,polygon-ecosystem,2024-02-18 03:12:44,2024,7,18805,Hashflow,0.356891,-,-,47.44
General,polygon-ecosystem,2024-02-18 03:12:01,2024,7,1099,STASIS EURO,1.087,-,-,37.64
General,polygon-ecosystem,2024-02-18 03:16:45,2024,7,16053,Alethea Artificial Liquid Intelligence Token,0.0328906,-,-,61.77
General,polygon-ecosystem,2024-02-18 03:12:57,2024,7,12078,Nakamoto Games,1.91,-,-,38.16
General,polygon-ecosystem,2024-02-18 03:14:09,2024,7,5619,DODO,0.190186,-,-,45.51
General,polygon-ecosystem,2024-02-18 03:16:17,2024,7,24672,Vanar Chain,0.075058,-,-,21.07
General,polygon-ecosystem,2024-02-18 03:13:43,2024,7,8843,Kyber Network Crystal,0.642938,-,-,45.88
General,polygon-ecosystem,2024-02-18 03:14:44,2024,7,3744,WazirX,0.251382,-,-,56.58
General,polygon-ecosystem,2024-02-18 03:12:41,2024,7,22468,Open Exchange Token,0.00957324,-,-,26.28
General,polygon-ecosystem,2024-02-18 03:15:41,2024,7,3127,Everipedia,0.00563408,-,-,55.0
General,polygon-ecosystem,2024-02-18 03:13:04,2024,7,1105,Telcoin,0.00138063,-,-,40.64
General,polygon-ecosystem,2024-02-18 03:15:06,2024,7,21706,SmarDex,0.0138712,-,-,27.55
General,polygon-ecosystem,2024-02-18 03:16:27,2024,7,23158,Multibit,0.110706,-,-,28.95
General,polygon-ecosystem,2024-02-18 03:15:56,2024,7,19439,DIMO,0.497933,-,-,13.13
General,polygon-ecosystem,2024-02-18 03:19:22,2024,7,8485,Zignaly,0.067337,-,-,37.63
General,polygon-ecosystem,2024-02-18 03:13:39,2024,7,21525,AllianceBlock Nexera,0.12831,-,-,27.96
General,polygon-ecosystem,2024-02-18 03:16:09,2024,7,5918,CertiK,0.694538,-,-,36.34
General,polygon-ecosystem,2024-02-18 03:17:17,2024,7,687,Civic,0.106272,-,-,59.72
General,polygon-ecosystem,2024-02-18 03:16:34,2024,7,649,Celsius Network,0.206539,-,-,45.94
General,polygon-ecosystem,2024-02-18 03:15:36,2024,7,8844,Dogelon Mars,1.54864e-07,-,-,39.85
General,polygon-ecosystem,2024-02-18 03:15:14,2024,7,7864,PlayDapp,0.151878,-,-,34.46
General,polygon-ecosystem,2024-02-18 03:16:20,2024,7,347,Binance USD,1.001,-,-,55.7
General,polygon-ecosystem,2024-02-18 03:18:22,2024,7,6445,Badger DAO,4.39,-,-,35.87
General,polygon-ecosystem,2024-02-18 03:14:55,2024,7,1142,Request,0.10469,-,-,59.49
General,polygon-ecosystem,2024-02-18 03:19:31,2024,7,5519,tBTC,51401.0,-,-,14.44
General,polygon-ecosystem,2024-02-18 03:18:58,2024,7,2234,Marcopolo,0.0298241,-,-,37.65
General,polygon-ecosystem,2024-02-18 03:08:55,2024,7,6790,Escoin Token,0.758495,-,-,28.24
General,polygon-ecosystem,2024-02-18 03:19:26,2024,7,6691,Cobak Token,0.838696,-,-,12.08
General,polygon-ecosystem,2024-02-18 03:18:08,2024,7,22538,Vyvo Smart Chain,0.0342196,-,-,25.91
General,polygon-ecosystem,2024-02-18 03:20:30,2024,7,18798,ARPA,0.065137,-,-,37.53
General,polygon-ecosystem,2024-02-18 03:19:51,2024,7,1058,REN,0.065655,-,-,63.25
General,polygon-ecosystem,2024-02-18 03:24:26,2024,7,22524,Osaka Protocol,6.9723e-08,-,-,24.41
General,polygon-ecosystem,2024-02-18 03:19:55,2024,7,9044,XCAD Network,1.52,-,-,37.64
General,polygon-ecosystem,2024-02-18 03:19:55,2024,7,376,Bitcoin,51566,-,-,92.03
