id_project,name,top,score,year,week,created_at
991,Ethereum Classic,General,68.82,2024,7,2024-02-18 22:40:50
15951,BitTorrent,General,68.58,2024,7,2024-02-18 22:47:41
5674,PancakeSwap,General,68.23,2024,7,2024-02-18 22:42:52
996,Maker,General,68.13,2024,7,2024-02-18 22:40:51
881,Dash,General,67.93,2024,7,2024-02-18 22:40:43
809,Crypto.com Coin,General,67.83,2024,7,2024-02-18 22:40:41
1032,Zilliqa,General,67.53,2024,7,2024-02-18 22:40:56
993,IOTA,General,67.31,2024,7,2024-02-18 22:40:50
1014,Enjin Coin,General,67.16,2024,7,2024-02-18 22:40:54
1150,Thorchain,General,67.15,2024,7,2024-02-18 22:41:10
1094,Fetch.ai,General,66.79,2024,7,2024-02-18 22:41:04
659,ChainLink,General,66.78,2024,7,2024-02-18 22:40:35
1067,Loopring,General,66.74,2024,7,2024-02-18 22:41:01
6569,The Graph,General,66.66,2024,7,2024-02-18 22:43:14
4406,DeFiChain,General,66.63,2024,7,2024-02-18 22:42:24
1742,Dovu,General,66.47,2024,7,2024-02-18 22:41:40
1004,Holo,General,66.46,2024,7,2024-02-18 22:40:52
1087,Kava,General,66.21,2024,7,2024-02-18 22:41:03
1003,Ravencoin,General,66.19,2024,7,2024-02-18 22:40:52
1081,Harmony,General,66.14,2024,7,2024-02-18 22:41:03
15335,Moonbeam,General,65.90,2024,7,2024-02-18 22:47:23
376,Bitcoin,General,91.11,2024,8,2024-02-26 00:28:08
978,Ethereum,General,77.63,2024,8,2024-02-26 00:28:23
979,XRP,General,75.63,2024,8,2024-02-26 00:28:24
5518,Avalanche,General,73.40,2024,8,2024-02-26 00:29:59
345,Binance Coin,General,73.08,2024,8,2024-02-26 00:28:07
3844,Trust Wallet Token,General,71.05,2024,8,2024-02-26 00:29:32
3747,Solana,General,70.92,2024,8,2024-02-26 00:29:30
621,Cardano,General,70.92,2024,8,2024-02-26 00:28:14
769,Cosmos,General,70.86,2024,8,2024-02-26 00:28:18
907,Decentraland,General,70.52,2024,8,2024-02-26 00:28:21
984,TRON,General,70.49,2024,8,2024-02-26 00:28:25
5613,Aave,General,70.48,2024,8,2024-02-26 00:30:02
4688,Polkadot,General,70.06,2024,8,2024-02-26 00:29:44
994,VeChain,General,70.01,2024,8,2024-02-26 00:28:27
986,Monero,General,69.90,2024,8,2024-02-26 00:28:25
147,Algorand,General,69.88,2024,8,2024-02-26 00:28:02
998,Dogecoin,General,69.84,2024,8,2024-02-26 00:28:27
5395,Uniswap,General,69.78,2024,8,2024-02-26 00:29:57
985,Tezos,General,69.71,2024,8,2024-02-26 00:28:25
983,Stellar,General,69.60,2024,8,2024-02-26 00:28:25
8839,Internet Computer,General,69.50,2024,8,2024-02-26 00:31:04
1069,Hedera Hashgraph,General,69.46,2024,8,2024-02-26 00:28:37
1011,Theta Network,General,68.66,2024,8,2024-02-26 00:28:30
2391,Klaytn,General,68.44,2024,8,2024-02-26 00:29:13
1062,Fantom,General,68.19,2024,8,2024-02-26 00:28:36
7102,Flow - Dapper Labs,General,68.19,2024,8,2024-02-26 00:30:30
1005,Synthetix Network Token,General,68.11,2024,8,2024-02-26 00:28:29
15951,BitTorrent,General,67.80,2024,8,2024-02-26 00:33:54
996,Maker,General,67.55,2024,8,2024-02-26 00:28:27
8477,Mina Protocol (IOU),General,67.53,2024,8,2024-02-26 00:30:57
5674,PancakeSwap,General,67.40,2024,8,2024-02-26 00:30:03
809,Crypto.com Coin,General,67.08,2024,8,2024-02-26 00:28:20
1032,Zilliqa,General,67.02,2024,8,2024-02-26 00:28:32
6641,1inch,General,66.77,2024,8,2024-02-26 00:30:22
991,Ethereum Classic,General,66.61,2024,8,2024-02-26 00:28:26
881,Dash,General,66.59,2024,8,2024-02-26 00:28:21
993,IOTA,General,66.53,2024,8,2024-02-26 00:28:27
1014,Enjin Coin,General,66.41,2024,8,2024-02-26 00:28:30
1094,Fetch.ai,General,66.23,2024,8,2024-02-26 00:28:39
659,ChainLink,General,65.97,2024,8,2024-02-26 00:28:15
1036,Polygon,General,65.69,2024,8,2024-02-26 00:28:33
4696,Curve DAO Token,General,65.47,2024,8,2024-02-26 00:29:45
5900,Near,General,65.39,2024,8,2024-02-26 00:30:07
7333,Quickswap,General,65.31,2024,8,2024-02-26 00:30:34
995,Ontology,General,65.20,2024,8,2024-02-26 00:28:27
6569,The Graph,General,65.12,2024,8,2024-02-26 00:30:20
1007,Nervos Network,General,64.85,2024,8,2024-02-26 00:28:29
15335,Moonbeam,General,64.67,2024,8,2024-02-26 00:33:39
1150,Thorchain,General,64.67,2024,8,2024-02-26 00:28:45
1087,Kava,General,64.34,2024,8,2024-02-26 00:28:39
