id_project,month,score
376,2,91.5975
978,2,78.2875
979,2,75.625
345,2,74.13
8839,2,72.82249999999999
5518,2,72.81
621,2,71.5125
3844,2,71.3925
1069,2,71.1275
907,2,71.0625
769,2,71.05250000000001
984,2,70.87
986,2,70.815
5613,2,70.6425
3747,2,70.49000000000001
4688,2,70.38250000000001
147,2,70.3125
994,2,70.21000000000001
998,2,70.0375
5395,2,69.9525
