category,date,year,week,id_project,project_name,start_price,end_price,performance
General,2024-02-18,2024,6,995,Ontology,0.237947,0.251933,0.05877779505520148
General,2024-02-24,2024,7,995,Ontology,0.251933,0.260627,0.03450917505844799
General,2024-03-02,2024,8,995,Ontology,0.260627,0.311195,0.194024410364237
General,2024-03-09,2024,9,995,Ontology,0.311195,0.3548,0.14012114590530056
General,2024-03-16,2024,10,995,Ontology,0.3548,0.331665,-0.06520574971815112
General,2024-03-23,2024,11,995,Ontology,0.331665,0.335453,0.011421162920416728
General,2024-03-30,2024,12,995,Ontology,0.335453,0.366331,0.09204866255481399
General,2024-04-06,2024,13,995,Ontology,0.366331,0.318157,-0.13150402231861347
General,2024-01-13,2024,1,996,Maker,1742.58,2072.51,0.18933420560318626
General,2024-01-20,2024,2,996,Maker,2072.51,1970.93,-0.04901303250647772
General,2024-01-27,2024,3,996,Maker,1970.93,2017.33,0.023542185668694406
General,2024-02-03,2024,4,996,Maker,2017.33,2019.82,0.0012343047493469136
General,2024-02-10,2024,5,996,Maker,2019.82,1995.17,-0.012204057787327516
General,2024-02-17,2024,6,996,Maker,1995.17,2112.5,0.05880701895076606
General,2024-02-24,2024,7,996,Maker,2112.5,2027.1,-0.040426035502958625
General,2024-03-02,2024,8,996,Maker,2027.1,2121.4,0.046519658625622906
General,2024-03-09,2024,9,996,Maker,2121.4,2405.82,0.13407183935137176
General,2024-03-16,2024,10,996,Maker,2405.82,2699.62,0.12212052439500864
General,2024-03-23,2024,11,996,Maker,2699.62,3094.04,0.1461020439913766
General,2024-03-30,2024,12,996,Maker,3094.04,3721.32,0.2027381675737871
General,2024-04-06,2024,13,996,Maker,3721.32,3714.0,-0.001967043952146057
General,2024-01-13,2024,1,4708,SAND,0.503506,0.512107,0.017082219477027025
General,2024-01-20,2024,2,4708,SAND,0.512107,0.485643,-0.05167670037706961
General,2024-01-27,2024,3,4708,SAND,0.485643,0.456548,-0.05991026330040788
General,2024-02-03,2024,4,4708,SAND,0.456548,0.442693,-0.030347301926632042
General,2024-02-10,2024,5,4708,SAND,0.442693,0.472759,0.0679161405307967
General,2024-02-17,2024,6,4708,SAND,0.472759,0.496167,0.04951359995261865
General,2024-02-24,2024,7,4708,SAND,0.496167,0.521998,0.052061100395632796
General,2024-03-02,2024,8,4708,SAND,0.521998,0.685632,0.3134762968440493
General,2024-03-09,2024,9,4708,SAND,0.685632,0.765743,0.11684256277419947
General,2024-03-16,2024,10,4708,SAND,0.765743,0.631984,-0.17467871074237698
General,2024-03-23,2024,11,4708,SAND,0.631984,0.678704,0.07392592217524492
General,2024-03-30,2024,12,4708,SAND,0.678704,0.705045,0.038810733397769956
General,2024-04-06,2024,13,4708,SAND,0.705045,0.608391,-0.13708912197093803
General,2024-01-13,2024,1,998,Dogecoin,0.080938,0.081141,0.002508092614099789
General,2024-01-20,2024,2,998,Dogecoin,0.081141,0.084308,0.03903082288855189
General,2024-01-27,2024,3,998,Dogecoin,0.084308,0.080124,-0.04962755610380976
General,2024-02-03,2024,4,998,Dogecoin,0.080124,0.079119,-0.012543058259697542
General,2024-02-10,2024,5,998,Dogecoin,0.079119,0.081361,0.028337061894108975
General,2024-02-17,2024,6,998,Dogecoin,0.081361,0.083577,0.027236636717837732
General,2024-02-24,2024,7,998,Dogecoin,0.083577,0.085832,0.02698110724242324
General,2024-03-02,2024,8,998,Dogecoin,0.085832,0.140158,0.6329341038307391
General,2024-03-09,2024,9,998,Dogecoin,0.140158,0.179539,0.28097575593259033
General,2024-03-16,2024,10,998,Dogecoin,0.179539,0.14412,-0.19727747174708563
General,2024-03-23,2024,11,998,Dogecoin,0.14412,0.169279,0.1745698029419929
General,2024-03-30,2024,12,998,Dogecoin,0.169279,0.201136,0.18819227429273563
General,2024-04-06,2024,13,998,Dogecoin,0.201136,0.185049,-0.07998070956964451
General,2024-01-13,2024,1,15335,Moonbeam,0.396822,0.415664,0.047482246448029515
General,2024-01-20,2024,2,15335,Moonbeam,0.415664,0.380804,-0.08386581469648563
General,2024-01-27,2024,3,15335,Moonbeam,0.380804,0.385271,0.01173044400794109
General,2024-02-03,2024,4,15335,Moonbeam,0.385271,0.351964,-0.08645083590511608
General,2024-02-10,2024,5,15335,Moonbeam,0.351964,0.384163,0.09148378811469349
General,2024-02-18,2024,6,15335,Moonbeam,0.384163,0.440717,0.14721355258054536
General,2024-02-24,2024,7,15335,Moonbeam,0.440717,0.440505,-0.0004810343145375501
General,2024-03-02,2024,8,15335,Moonbeam,0.440505,0.502043,0.13969875483819716
General,2024-03-09,2024,9,15335,Moonbeam,0.502043,0.485064,-0.03381981224715815
General,2024-03-16,2024,10,15335,Moonbeam,0.485064,0.547619,0.12896236372932227
General,2024-03-23,2024,11,15335,Moonbeam,0.547619,0.505006,-0.077815050244787
General,2024-03-30,2024,12,15335,Moonbeam,0.505006,0.491286,-0.027167994043635037
General,2024-04-06,2024,13,15335,Moonbeam,0.491286,0.436884,-0.11073386988434436
General,2024-01-13,2024,1,18408,Kaspa,0.107239,0.113593,0.05925083225319146
General,2024-01-20,2024,2,18408,Kaspa,0.113593,0.102815,-0.0948826072029086
General,2024-01-27,2024,3,18408,Kaspa,0.102815,0.105369,0.024840733356027822
General,2024-02-03,2024,4,18408,Kaspa,0.105369,0.101936,-0.032580740065863825
General,2024-02-10,2024,5,18408,Kaspa,0.101936,0.13915,0.36507220216606495
General,2024-02-17,2024,6,18408,Kaspa,0.13915,0.162331,0.16659001077973415
General,2024-02-24,2024,7,18408,Kaspa,0.162331,0.168503,0.0380210803851389
General,2024-03-02,2024,8,18408,Kaspa,0.168503,0.170836,0.013845450822834027
General,2024-03-09,2024,9,18408,Kaspa,0.170836,0.146685,-0.14136950057364947
General,2024-03-16,2024,10,18408,Kaspa,0.146685,0.131743,-0.10186453965981532
General,2024-03-23,2024,11,18408,Kaspa,0.131743,0.139557,0.059312449238289607
General,2024-03-30,2024,12,18408,Kaspa,0.139557,0.133211,-0.04547245928187043
General,2024-04-06,2024,13,18408,Kaspa,0.133211,0.137892,0.03513974071210329
General,2024-01-13,2024,1,621,Cardano,0.523814,0.549262,0.04858213029815932
General,2024-01-20,2024,2,621,Cardano,0.549262,0.512815,-0.06635631083162499
General,2024-01-27,2024,3,621,Cardano,0.512815,0.489353,-0.04575139182746222
General,2024-02-03,2024,4,621,Cardano,0.489353,0.515851,0.05414904986788671
General,2024-02-10,2024,5,621,Cardano,0.515851,0.547095,0.06056787715832683
General,2024-02-17,2024,6,621,Cardano,0.547095,0.598949,0.09478061397015136
General,2024-02-24,2024,7,621,Cardano,0.598949,0.592343,-0.011029319691659894
General,2024-03-02,2024,8,621,Cardano,0.592343,0.733245,0.23787231384518784
General,2024-03-09,2024,9,621,Cardano,0.733245,0.743671,0.014218985468704096
General,2024-03-16,2024,10,621,Cardano,0.743671,0.67169,-0.09679145751279795
General,2024-03-23,2024,11,621,Cardano,0.67169,0.630815,-0.06085396537093003
General,2024-03-30,2024,12,621,Cardano,0.630815,0.649495,0.02961248543550808
General,2024-04-06,2024,13,621,Cardano,0.649495,0.582674,-0.10288146944934143
General,2024-01-13,2024,1,5613,Aave,99.87,106.72,0.06858916591569034
General,2024-01-20,2024,2,5613,Aave,106.72,96.6,-0.09482758620689659
General,2024-01-27,2024,3,5613,Aave,96.6,92.03,-0.04730848861283637
General,2024-02-03,2024,4,5613,Aave,92.03,86.56,-0.05943714006302291
General,2024-02-10,2024,5,5613,Aave,86.56,88.84,0.02634011090573014
General,2024-02-17,2024,6,5613,Aave,88.84,93.8,0.05583070688878876
General,2024-02-24,2024,7,5613,Aave,93.8,99.53,0.06108742004264397
General,2024-03-02,2024,8,5613,Aave,99.53,116.98,0.17532402290766605
General,2024-03-09,2024,9,5613,Aave,116.98,131.43,0.12352538895537701
General,2024-03-16,2024,10,5613,Aave,131.43,119.71,-0.0891729437723504
General,2024-03-23,2024,11,5613,Aave,119.71,122.87,0.026397126388772958
General,2024-03-30,2024,12,5613,Aave,122.87,125.16,0.018637584438837732
General,2024-04-06,2024,13,5613,Aave,125.16,117.75,-0.059204218600191726
General,2024-01-13,2024,1,1005,Synthetix Network Token,3.46,3.75,0.08381502890173412
General,2024-01-20,2024,2,1005,Synthetix Network Token,3.75,3.28,-0.12533333333333338
General,2024-01-27,2024,3,1005,Synthetix Network Token,3.28,3.23,-0.015243902439024336
General,2024-02-03,2024,4,1005,Synthetix Network Token,3.23,3.12,-0.03405572755417953
General,2024-02-10,2024,5,1005,Synthetix Network Token,3.12,3.47,0.1121794871794872
General,2024-02-17,2024,6,1005,Synthetix Network Token,3.47,3.63,0.046109510086455245
General,2024-02-24,2024,7,1005,Synthetix Network Token,3.63,4.03,0.11019283746556484
General,2024-03-02,2024,8,1005,Synthetix Network Token,4.03,4.57,0.13399503722084366
General,2024-03-09,2024,9,1005,Synthetix Network Token,4.57,4.36,-0.04595185995623631
General,2024-03-16,2024,10,1005,Synthetix Network Token,4.36,3.95,-0.09403669724770644
General,2024-03-23,2024,11,1005,Synthetix Network Token,3.95,4.4,0.11392405063291143
General,2024-03-30,2024,12,1005,Synthetix Network Token,4.4,4.57,0.038636363636363615
General,2024-04-06,2024,13,1005,Synthetix Network Token,4.57,3.97,-0.1312910284463895
General,2024-01-13,2024,1,6641,1inch,0.465551,0.495475,0.06427652394689305
General,2024-01-20,2024,2,6641,1inch,0.495475,0.419845,-0.15264140471264942
General,2024-01-27,2024,3,6641,1inch,0.419845,0.39988,-0.04755326370446238
General,2024-02-03,2024,4,6641,1inch,0.39988,0.413781,0.03476292887866359
General,2024-02-10,2024,5,6641,1inch,0.413781,0.424297,0.02541441003816021
General,2024-02-18,2024,6,6641,1inch,0.424297,0.438108,0.03255031263478181
General,2024-02-24,2024,7,6641,1inch,0.438108,0.499547,0.1402371104841729
General,2024-03-02,2024,8,6641,1inch,0.499547,0.573014,0.14706724292208742
General,2024-03-09,2024,9,6641,1inch,0.573014,0.620548,0.08295434317486128
General,2024-03-16,2024,10,6641,1inch,0.620548,0.571117,-0.07965701283381786
General,2024-03-23,2024,11,6641,1inch,0.571117,0.550957,-0.03529924691437999
General,2024-03-30,2024,12,6641,1inch,0.550957,0.614314,0.1149944551026668
General,2024-04-06,2024,13,6641,1inch,0.614314,0.544748,-0.11324176235605897
General,2024-01-13,2024,1,22257,Pepe,1.16e-06,1.26e-06,0.08620689655172423
General,2024-01-20,2024,2,22257,Pepe,1.26e-06,1.14e-06,-0.09523809523809516
General,2024-01-27,2024,3,22257,Pepe,1.14e-06,1.1e-06,-0.03508771929824565
General,2024-02-03,2024,4,22257,Pepe,1.1e-06,9.28402e-07,-0.15599818181818184
General,2024-02-10,2024,5,22257,Pepe,9.28402e-07,1.02e-06,0.09866200202067632
General,2024-02-18,2024,6,22257,Pepe,1.02e-06,1.18e-06,0.15686274509803916
General,2024-02-24,2024,7,22257,Pepe,1.18e-06,1.29e-06,0.09322033898305086
General,2024-03-02,2024,8,22257,Pepe,1.29e-06,4.21e-06,2.2635658914728687
General,2024-03-09,2024,9,22257,Pepe,4.21e-06,8.78e-06,1.0855106888361046
General,2024-03-16,2024,10,22257,Pepe,8.78e-06,7.37e-06,-0.16059225512528483
General,2024-03-23,2024,11,22257,Pepe,7.37e-06,7.5e-06,0.01763907734056994
General,2024-03-30,2024,12,22257,Pepe,7.5e-06,8.22e-06,0.09599999999999986
General,2024-04-06,2024,13,22257,Pepe,8.22e-06,6.77e-06,-0.17639902676399014
General,2024-01-13,2024,1,1011,Theta Network,1.11,1.062,-0.04324324324324328
General,2024-01-20,2024,2,1011,Theta Network,1.062,1.022,-0.037664783427495324
General,2024-01-27,2024,3,1011,Theta Network,1.022,1.006,-0.01565557729941293
General,2024-02-03,2024,4,1011,Theta Network,1.006,0.996678,-0.009266401590457309
General,2024-02-10,2024,5,1011,Theta Network,0.996678,1.022,0.02540640006100272
General,2024-02-18,2024,6,1011,Theta Network,1.022,1.15,0.1252446183953032
General,2024-02-24,2024,7,1011,Theta Network,1.15,1.32,0.14782608695652188
General,2024-03-02,2024,8,1011,Theta Network,1.32,2.14,0.6212121212121212
General,2024-03-09,2024,9,1011,Theta Network,2.14,3.07,0.4345794392523363
General,2024-03-16,2024,10,1011,Theta Network,3.07,2.77,-0.09771986970684034
General,2024-03-23,2024,11,1011,Theta Network,2.77,2.85,0.028880866425992805
General,2024-03-30,2024,12,1011,Theta Network,2.85,2.81,-0.014035087719298258
General,2024-04-06,2024,13,1011,Theta Network,2.81,2.65,-0.05693950177935948
General,2024-01-13,2024,1,1013,KuCoin Shares,9.94,9.98,0.004024144869215385
General,2024-01-20,2024,2,1013,KuCoin Shares,9.98,9.89,-0.009018036072144273
General,2024-01-27,2024,3,1013,KuCoin Shares,9.89,9.99,0.010111223458038386
General,2024-02-03,2024,4,1013,KuCoin Shares,9.99,9.88,-0.011011011011010954
General,2024-02-10,2024,5,1013,KuCoin Shares,9.88,10.16,0.028340080971659853
General,2024-02-18,2024,6,1013,KuCoin Shares,10.16,10.33,0.01673228346456692
General,2024-02-24,2024,7,1013,KuCoin Shares,10.33,10.48,0.014520813165537305
General,2024-03-02,2024,8,1013,KuCoin Shares,10.48,12.8,0.22137404580152673
General,2024-03-09,2024,9,1013,KuCoin Shares,12.8,15.14,0.1828125
General,2024-03-16,2024,10,1013,KuCoin Shares,15.14,14.76,-0.025099075297225944
General,2024-03-23,2024,11,1013,KuCoin Shares,14.76,14.31,-0.03048780487804873
General,2024-03-30,2024,12,1013,KuCoin Shares,14.31,10.79,-0.24598183088749134
General,2024-04-06,2024,13,1013,KuCoin Shares,10.79,10.4,-0.036144578313252906
General,2024-01-13,2024,1,1014,Enjin Coin,0.306603,0.320065,0.04390694154982167
General,2024-01-20,2024,2,1014,Enjin Coin,0.320065,0.294158,-0.08094293346663964
General,2024-01-27,2024,3,1014,Enjin Coin,0.294158,0.292388,-0.006017174443666309
General,2024-02-03,2024,4,1014,Enjin Coin,0.292388,0.284519,-0.02691286920119827
General,2024-02-10,2024,5,1014,Enjin Coin,0.284519,0.299278,0.051873512840970075
General,2024-02-18,2024,6,1014,Enjin Coin,0.299278,0.323643,0.08141259965650675
General,2024-02-24,2024,7,1014,Enjin Coin,0.323643,0.352568,0.08937316734797285
General,2024-03-02,2024,8,1014,Enjin Coin,0.352568,0.501236,0.42167184770030186
General,2024-03-09,2024,9,1014,Enjin Coin,0.501236,0.636108,0.2690788371146526
General,2024-03-16,2024,10,1014,Enjin Coin,0.636108,0.525015,-0.17464487162557302
General,2024-03-23,2024,11,1014,Enjin Coin,0.525015,0.496224,-0.05483843318762323
General,2024-03-30,2024,12,1014,Enjin Coin,0.496224,0.497431,0.0024323692525956295
General,2024-04-06,2024,13,1014,Enjin Coin,0.497431,0.44163,-0.11217837247779086
General,2024-01-13,2024,1,376,Bitcoin,43857.0,42845.0,-0.023074993729621268
General,2024-01-20,2024,2,376,Bitcoin,42845.0,41682.0,-0.027144357567977593
General,2024-01-27,2024,3,376,Bitcoin,41682.0,42047.0,0.008756777505877836
General,2024-02-03,2024,4,376,Bitcoin,42047.0,43050.0,0.023854258329964087
General,2024-02-10,2024,5,376,Bitcoin,43050.0,48020.0,0.11544715447154472
General,2024-02-17,2024,6,376,Bitcoin,48020.0,51566.0,0.0738442315701791
General,2024-02-24,2024,7,376,Bitcoin,51566.0,51517.0,-0.0009502385292634682
General,2024-03-02,2024,8,376,Bitcoin,51517.0,61936.0,0.20224391948288914
General,2024-03-09,2024,9,376,Bitcoin,61936.0,68492.0,0.10585120123998967
General,2024-03-16,2024,10,376,Bitcoin,68492.0,67184.0,-0.019097120831629972
General,2024-03-23,2024,11,376,Bitcoin,67184.0,65029.0,-0.03207608954512979
General,2024-03-30,2024,12,376,Bitcoin,65029.0,69868.0,0.07441295422042474
General,2024-04-06,2024,13,376,Bitcoin,69868.0,68453.0,-0.020252476097784394
General,2024-01-13,2024,1,6009,Axie Infinity,8.21,8.17,-0.0048721071863582115
General,2024-01-20,2024,2,6009,Axie Infinity,8.17,7.79,-0.04651162790697673
General,2024-01-27,2024,3,6009,Axie Infinity,7.79,7.4,-0.0500641848523748
General,2024-02-03,2024,4,6009,Axie Infinity,7.4,7.17,-0.03108108108108114
General,2024-02-10,2024,5,6009,Axie Infinity,7.17,7.52,0.04881450488145044
General,2024-02-18,2024,6,6009,Axie Infinity,7.52,7.93,0.054521276595744704
General,2024-02-24,2024,7,6009,Axie Infinity,7.93,8.08,0.01891551071878945
General,2024-03-02,2024,8,6009,Axie Infinity,8.08,10.36,0.2821782178217821
General,2024-03-09,2024,9,6009,Axie Infinity,10.36,12.41,0.19787644787644795
General,2024-03-16,2024,10,6009,Axie Infinity,12.41,10.55,-0.14987912973408538
General,2024-03-23,2024,11,6009,Axie Infinity,10.55,10.51,-0.0037914691943128835
General,2024-03-30,2024,12,6009,Axie Infinity,10.51,10.92,0.03901046622264511
General,2024-04-06,2024,13,6009,Axie Infinity,10.92,9.72,-0.10989010989010982
