category,date,year,week,id_project,project_name,start_price,end_price,performance
4Chan,2023-11-05,2023,45,22044,Internet Money (BSC),6.776e-09,6.776e-09,0.0
4Chan,2023-11-12,2023,46,22044,Internet Money (BSC),6.776e-09,6.776e-09,0.0
4Chan,2023-11-19,2023,47,22044,Internet Money (BSC),6.776e-09,6.776e-09,0.0
4Chan,2023-11-26,2023,48,22044,Internet Money (BSC),6.776e-09,6.776e-09,0.0
4Chan,2023-12-03,2023,49,22044,Internet Money (BSC),6.776e-09,6.776e-09,0.0
4Chan,2023-12-10,2023,50,22044,Internet Money (BSC),6.776e-09,6.776e-09,0.0
4Chan,2023-12-17,2023,51,22044,Internet Money (BSC),6.776e-09,6.776e-09,0.0
4Chan,2023-12-24,2023,52,22044,Internet Money (BSC),6.776e-09,6.776e-09,0.0
4Chan,2023-12-23,2023,51,22559,Turbo,0.00067423,0.00053628,-0.20460377022677717
4Chan,2023-12-30,2023,52,22559,Turbo,0.00053628,0.00039156,-0.269859028865518
4Chan,2023-09-30,2023,39,13346,Spool DAO Token,0.291333,0.287387,-0.013544637922926702
4Chan,2023-10-07,2023,40,13346,Spool DAO Token,0.287387,0.272946,-0.05024931538308964
4Chan,2023-10-14,2023,41,13346,Spool DAO Token,0.272946,0.26796,-0.01826734958563249
4Chan,2023-10-21,2023,42,13346,Spool DAO Token,0.26796,0.261061,-0.025746380056724843
4Chan,2023-10-28,2023,43,13346,Spool DAO Token,0.261061,0.345686,0.32415795542038073
4Chan,2023-11-04,2023,44,13346,Spool DAO Token,0.345686,0.352673,0.0202119842863177
4Chan,2023-11-11,2023,45,13346,Spool DAO Token,0.352673,0.370214,0.04973729205241108
4Chan,2023-11-18,2023,46,13346,Spool DAO Token,0.370214,0.323441,-0.12634044093416244
4Chan,2023-11-25,2023,47,13346,Spool DAO Token,0.323441,0.351248,0.08597240300394826
4Chan,2023-12-02,2023,48,13346,Spool DAO Token,0.351248,0.379487,0.08039618730925162
4Chan,2023-12-09,2023,49,13346,Spool DAO Token,0.379487,0.352713,-0.07055314147783723
4Chan,2023-12-16,2023,50,13346,Spool DAO Token,0.352713,0.344374,-0.023642451511568855
4Chan,2023-12-23,2023,51,13346,Spool DAO Token,0.344374,0.32196,-0.06508621440643018
4Chan,2023-12-30,2023,52,13346,Spool DAO Token,0.32196,0.317323,-0.014402410237296565
4Chan,2023-09-30,2023,39,1062,Fantom,0.187887,0.199596,0.06231937281451084
4Chan,2023-10-07,2023,40,1062,Fantom,0.199596,0.192751,-0.034294274434357355
4Chan,2023-10-14,2023,41,1062,Fantom,0.192751,0.18477,-0.0414057514617305
4Chan,2023-10-21,2023,42,1062,Fantom,0.18477,0.198652,0.07513124424960765
4Chan,2023-10-28,2023,43,1062,Fantom,0.198652,0.234359,0.1797464913517106
4Chan,2023-11-04,2023,44,1062,Fantom,0.234359,0.247678,0.05683161303811672
4Chan,2023-11-11,2023,45,1062,Fantom,0.247678,0.310884,0.25519424413956826
4Chan,2023-11-18,2023,46,1062,Fantom,0.310884,0.325973,0.04853578826829306
4Chan,2023-11-25,2023,47,1062,Fantom,0.325973,0.316243,-0.029849097931423818
4Chan,2023-12-02,2023,48,1062,Fantom,0.316243,0.327129,0.034422896317072654
4Chan,2023-12-09,2023,49,1062,Fantom,0.327129,0.408677,0.2492839216333618
4Chan,2023-12-16,2023,50,1062,Fantom,0.408677,0.41832,0.023595651333449184
4Chan,2023-12-23,2023,51,1062,Fantom,0.41832,0.522853,0.2498876458213807
4Chan,2023-12-30,2023,52,1062,Fantom,0.522853,0.466782,-0.10724046720588777
4Chan,2023-12-23,2023,51,16935,CatCoin Cash,2.18e-12,2.1665e-11,8.938073394495413
4Chan,2023-12-30,2023,52,16935,CatCoin Cash,2.1665e-11,1.61221e-10,6.441541657050542
4Chan,2023-12-23,2023,51,22569,Datamall Coin,0.0229487,0.113962,3.965945783421283
4Chan,2023-12-30,2023,52,22569,Datamall Coin,0.113962,0.125512,0.10134957266457258
4Chan,2023-09-30,2023,39,16940,Taki,0.00642327,0.00638503,-0.005953353977024187
4Chan,2023-10-07,2023,40,16940,Taki,0.00638503,0.00622661,-0.02481115985359509
4Chan,2023-10-14,2023,41,16940,Taki,0.00622661,0.00616698,-0.009576639616099251
4Chan,2023-10-21,2023,42,16940,Taki,0.00616698,0.00644451,0.0450025782473755
4Chan,2023-10-28,2023,43,16940,Taki,0.00644451,0.0056212,-0.12775370043649553
4Chan,2023-11-04,2023,44,16940,Taki,0.0056212,0.00602887,0.07252366042837839
4Chan,2023-11-11,2023,45,16940,Taki,0.00602887,0.00630412,0.04565532180989131
4Chan,2023-11-18,2023,46,16940,Taki,0.00630412,0.00602163,-0.04481037797503852
4Chan,2023-11-25,2023,47,16940,Taki,0.00602163,0.00615797,0.02264170996889539
4Chan,2023-12-02,2023,48,16940,Taki,0.00615797,0.00705227,0.14522643013850356
4Chan,2023-12-09,2023,49,16940,Taki,0.00705227,0.00763135,0.08211256801001664
4Chan,2023-12-16,2023,50,16940,Taki,0.00763135,0.00750445,-0.016628774725310737
4Chan,2023-12-23,2023,51,16940,Taki,0.00750445,0.0084018,0.11957571840707833
4Chan,2023-12-30,2023,52,16940,Taki,0.0084018,0.0496655,4.911292818205623
4Chan,2023-09-30,2023,39,1069,Hedera Hashgraph,0.051332,0.0496697,-0.032383308657367826
4Chan,2023-10-07,2023,40,1069,Hedera Hashgraph,0.0496697,0.0482909,-0.027759378454067563
4Chan,2023-10-14,2023,41,1069,Hedera Hashgraph,0.0482909,0.0468687,-0.02945068325502317
4Chan,2023-10-21,2023,42,1069,Hedera Hashgraph,0.0468687,0.0490445,0.046423305958987526
4Chan,2023-10-28,2023,43,1069,Hedera Hashgraph,0.0490445,0.051894,0.0581002966693514
4Chan,2023-11-04,2023,44,1069,Hedera Hashgraph,0.051894,0.055465,0.06881335029097771
4Chan,2023-11-11,2023,45,1069,Hedera Hashgraph,0.055465,0.061972,0.11731722708014061
4Chan,2023-11-18,2023,46,1069,Hedera Hashgraph,0.061972,0.061381,-0.009536564900277565
4Chan,2023-11-25,2023,47,1069,Hedera Hashgraph,0.061381,0.063075,0.02759811668105779
4Chan,2023-12-02,2023,48,1069,Hedera Hashgraph,0.063075,0.062263,-0.012873563218390918
4Chan,2023-12-09,2023,49,1069,Hedera Hashgraph,0.062263,0.075849,0.21820342739668827
4Chan,2023-12-16,2023,50,1069,Hedera Hashgraph,0.075849,0.080598,0.06261124075465732
4Chan,2023-12-23,2023,51,1069,Hedera Hashgraph,0.080598,0.089807,0.11425841832303524
4Chan,2023-12-30,2023,52,1069,Hedera Hashgraph,0.089807,0.086854,-0.03288162392686536
4Chan,2023-09-30,2023,39,16945,ApeX,0.12032,0.136172,0.1317486702127659
4Chan,2023-10-07,2023,40,16945,ApeX,0.136172,0.149123,0.09510765796198939
4Chan,2023-10-14,2023,41,16945,ApeX,0.149123,0.130043,-0.1279480697142628
4Chan,2023-10-21,2023,42,16945,ApeX,0.130043,0.117253,-0.09835208354159776
4Chan,2023-10-28,2023,43,16945,ApeX,0.117253,0.186741,0.5926330243149429
4Chan,2023-11-04,2023,44,16945,ApeX,0.186741,0.196094,0.050085412416127156
4Chan,2023-11-11,2023,45,16945,ApeX,0.196094,0.259126,0.321437677848379
4Chan,2023-11-18,2023,46,16945,ApeX,0.259126,0.249295,-0.03793907211163694
4Chan,2023-11-25,2023,47,16945,ApeX,0.249295,0.283571,0.13749172666920728
4Chan,2023-12-02,2023,48,16945,ApeX,0.283571,0.310932,0.0964872994770268
4Chan,2023-12-09,2023,49,16945,ApeX,0.310932,0.289885,-0.06769004155249374
4Chan,2023-12-16,2023,50,16945,ApeX,0.289885,0.28446,-0.0187143177466927
4Chan,2023-12-23,2023,51,16945,ApeX,0.28446,0.307908,0.08242986711664214
4Chan,2023-12-30,2023,52,16945,ApeX,0.307908,0.326793,0.061333255387972976
4Chan,2023-09-30,2023,39,3127,Everipedia,0.00540059,0.00486846,-0.09853182707815265
4Chan,2023-10-07,2023,40,3127,Everipedia,0.00486846,0.00475915,-0.022452685243382838
4Chan,2023-10-14,2023,41,3127,Everipedia,0.00475915,0.00456148,-0.041534727840055574
4Chan,2023-10-21,2023,42,3127,Everipedia,0.00456148,0.00491569,0.07765242859773597
4Chan,2023-10-28,2023,43,3127,Everipedia,0.00491569,0.00512181,0.04193104121700102
4Chan,2023-11-04,2023,44,3127,Everipedia,0.00512181,0.00570796,0.11444196485226896
4Chan,2023-11-11,2023,45,3127,Everipedia,0.00570796,0.00589056,0.03199041338762021
4Chan,2023-11-18,2023,46,3127,Everipedia,0.00589056,0.00581094,-0.013516541720990996
4Chan,2023-11-25,2023,47,3127,Everipedia,0.00581094,0.00631493,0.08673123453348343
4Chan,2023-12-02,2023,48,3127,Everipedia,0.00631493,0.00602885,-0.0453021648696027
4Chan,2023-12-09,2023,49,3127,Everipedia,0.00602885,0.00627909,0.04150708675783948
4Chan,2023-12-16,2023,50,3127,Everipedia,0.00627909,0.0058641,-0.06609078704079739
4Chan,2023-12-23,2023,51,3127,Everipedia,0.0058641,0.0056972,-0.028461315461878096
4Chan,2023-12-30,2023,52,3127,Everipedia,0.0056972,0.00573916,0.007365021414027897
4Chan,2023-12-23,2023,51,22586,Openfabric AI,0.215686,0.191886,-0.11034559498530266
4Chan,2023-12-30,2023,52,22586,Openfabric AI,0.191886,0.184921,-0.03629759336272578
4Chan,2023-12-23,2023,51,22587,Comsats,0.00672322,0.0250163,2.7208807684413125
4Chan,2023-12-30,2023,52,22587,Comsats,0.0250163,0.0247202,-0.01183628274365116
4Chan,2023-12-23,2023,51,22589,SophiaVerse,0.097371,0.107057,0.09947520308921548
4Chan,2023-12-30,2023,52,22589,SophiaVerse,0.107057,0.085674,-0.19973472075623266
4Chan,2023-12-30,2023,52,24643,Coq Inu,1.48e-06,1.83e-06,0.2364864864864865
4Chan,2023-12-23,2023,51,22599,MEME (Ordinals),50.74,64.27,0.2666535277887267
4Chan,2023-12-30,2023,52,22599,MEME (Ordinals),64.27,49.39,-0.2315232612416368
4Chan,2023-12-23,2023,51,22600,Pika Protocol,0.38304,0.373385,-0.02520624477861312
4Chan,2023-12-30,2023,52,22600,Pika Protocol,0.373385,0.374426,0.002788007016885945
4Chan,2023-12-23,2023,51,22602,f(x) Protocol,91.62,86.89,-0.05162628247107622
4Chan,2023-12-30,2023,52,22602,f(x) Protocol,86.89,84.35,-0.029232362757509567
4Chan,2023-09-24,2023,39,16458,Paragen,0.00133638,0.00130593,-0.022785435280384327
4Chan,2023-10-01,2023,40,16458,Paragen,0.00130593,0.00129911,-0.005222331977977415
4Chan,2023-10-08,2023,41,16458,Paragen,0.00129911,0.00129617,-0.0022630878062674478
4Chan,2023-10-15,2023,42,16458,Paragen,0.00129617,0.00100553,-0.2242298463936058
4Chan,2023-10-22,2023,43,16458,Paragen,0.00100553,0.00097312,-0.0322317583761797
4Chan,2023-10-29,2023,44,16458,Paragen,0.00097312,0.0009564,-0.0171818480762906
4Chan,2023-11-05,2023,45,16458,Paragen,0.0009564,0.00105815,0.1063885403596822
4Chan,2023-11-12,2023,46,16458,Paragen,0.00105815,0.00104898,-0.008666068137787822
4Chan,2023-11-19,2023,47,16458,Paragen,0.00104898,0.00453233,3.3207020152910456
4Chan,2023-11-26,2023,48,16458,Paragen,0.00453233,0.00902583,0.9914326626701939
4Chan,2023-12-03,2023,49,16458,Paragen,0.00902583,0.0098533,0.09167799526470145
4Chan,2023-12-10,2023,50,16458,Paragen,0.0098533,0.0098533,0.0
4Chan,2023-12-17,2023,51,16458,Paragen,0.0098533,0.0098533,0.0
4Chan,2023-12-24,2023,52,16458,Paragen,0.0098533,0.0361393,2.667735682461713
4Chan,2023-09-24,2023,39,21068,Cheelee,11.14,10.35,-0.07091561938958715
4Chan,2023-10-01,2023,40,21068,Cheelee,10.35,9.82,-0.05120772946859897
4Chan,2023-10-08,2023,41,21068,Cheelee,9.82,9.41,-0.04175152749490836
4Chan,2023-10-15,2023,42,21068,Cheelee,9.41,9.07,-0.03613177470775769
4Chan,2023-10-22,2023,43,21068,Cheelee,9.07,9.17,0.011025358324145496
4Chan,2023-10-29,2023,44,21068,Cheelee,9.17,9.13,-0.0043620501635767885
4Chan,2023-11-05,2023,45,21068,Cheelee,9.13,9.45,0.03504928806133609
4Chan,2023-11-18,2023,46,21068,Cheelee,9.45,10.42,0.10264550264550272
4Chan,2023-11-25,2023,47,21068,Cheelee,10.42,10.97,0.05278310940499047
4Chan,2023-12-02,2023,48,21068,Cheelee,10.97,11.4,0.039197812215132154
4Chan,2023-12-09,2023,49,21068,Cheelee,11.4,13.11,0.1499999999999999
4Chan,2023-12-16,2023,50,21068,Cheelee,13.11,12.81,-0.02288329519450793
4Chan,2023-12-23,2023,51,21068,Cheelee,12.81,13.85,0.0811865729898516
4Chan,2023-12-30,2023,52,21068,Cheelee,13.85,15.25,0.10108303249097476
4Chan,2023-09-30,2023,39,15951,BitTorrent,3.82794e-07,3.87967e-07,0.013513795932015694
4Chan,2023-10-07,2023,40,15951,BitTorrent,3.87967e-07,3.81087e-07,-0.017733467021679727
4Chan,2023-10-14,2023,41,15951,BitTorrent,3.81087e-07,3.68481e-07,-0.03307906068692976
4Chan,2023-10-21,2023,42,15951,BitTorrent,3.68481e-07,3.79397e-07,0.029624322556658252
4Chan,2023-10-28,2023,43,15951,BitTorrent,3.79397e-07,4.03022e-07,0.062269865075369676
4Chan,2023-11-04,2023,44,15951,BitTorrent,4.03022e-07,4.55482e-07,0.13016659140195816
4Chan,2023-11-11,2023,45,15951,BitTorrent,4.55482e-07,4.83861e-07,0.062305425900474706
4Chan,2023-11-18,2023,46,15951,BitTorrent,4.83861e-07,4.93222e-07,0.019346465203849757
4Chan,2023-11-25,2023,47,15951,BitTorrent,4.93222e-07,4.63838e-07,-0.05957560692750925
4Chan,2023-12-02,2023,48,15951,BitTorrent,4.63838e-07,4.77962e-07,0.03045028652244971
4Chan,2023-12-09,2023,49,15951,BitTorrent,4.77962e-07,9.64705e-07,1.0183717534029901
4Chan,2023-12-16,2023,50,15951,BitTorrent,9.64705e-07,1.25e-06,0.2957328924386213
4Chan,2023-12-23,2023,51,15951,BitTorrent,1.25e-06,1.13e-06,-0.09600000000000009
4Chan,2023-12-30,2023,52,15951,BitTorrent,1.13e-06,1.18e-06,0.04424778761061942
4Chan,2023-09-30,2023,39,4688,Polkadot,4.02,4.11,0.022388059701492727
4Chan,2023-10-07,2023,40,4688,Polkadot,4.11,4.06,-0.012165450121654674
4Chan,2023-10-14,2023,41,4688,Polkadot,4.06,3.74,-0.07881773399014765
4Chan,2023-10-21,2023,42,4688,Polkadot,3.74,3.91,0.045454545454545435
4Chan,2023-10-28,2023,43,4688,Polkadot,3.91,4.18,0.06905370843989758
4Chan,2023-11-04,2023,44,4688,Polkadot,4.18,4.66,0.11483253588516758
4Chan,2023-11-11,2023,45,4688,Polkadot,4.66,5.61,0.20386266094420605
4Chan,2023-11-18,2023,46,4688,Polkadot,5.61,5.25,-0.06417112299465245
4Chan,2023-11-25,2023,47,4688,Polkadot,5.25,5.33,0.015238095238095252
4Chan,2023-12-02,2023,48,4688,Polkadot,5.33,5.57,0.04502814258911824
4Chan,2023-12-09,2023,49,4688,Polkadot,5.57,7.23,0.29802513464991026
4Chan,2023-12-16,2023,50,4688,Polkadot,7.23,7.06,-0.02351313969571242
4Chan,2023-12-23,2023,51,4688,Polkadot,7.06,8.03,0.13739376770538242
4Chan,2023-12-30,2023,52,4688,Polkadot,8.03,8.31,0.03486924034869255
4Chan,2023-09-30,2023,39,20049,Concentrator,0.396452,0.422521,0.06575575353384508
4Chan,2023-10-07,2023,40,20049,Concentrator,0.422521,0.41485,-0.018155310623613936
4Chan,2023-10-14,2023,41,20049,Concentrator,0.41485,0.383265,-0.0761359527540074
4Chan,2023-10-21,2023,42,20049,Concentrator,0.383265,0.392852,0.02501402423910338
4Chan,2023-10-28,2023,43,20049,Concentrator,0.392852,0.475764,0.21105149012859817
4Chan,2023-11-04,2023,44,20049,Concentrator,0.475764,0.449807,-0.054558562648708196
4Chan,2023-11-11,2023,45,20049,Concentrator,0.449807,0.609581,0.35520567710151246
4Chan,2023-11-18,2023,46,20049,Concentrator,0.609581,0.65831,0.0799385151440086
4Chan,2023-11-25,2023,47,20049,Concentrator,0.65831,0.692168,0.05143169631328714
4Chan,2023-12-02,2023,48,20049,Concentrator,0.692168,2.36,2.4095768657320185
4Chan,2023-12-09,2023,49,20049,Concentrator,2.36,1.4,-0.4067796610169492
4Chan,2023-12-16,2023,50,20049,Concentrator,1.4,1.74,0.24285714285714294
4Chan,2023-12-23,2023,51,20049,Concentrator,1.74,1.28,-0.264367816091954
4Chan,2023-12-30,2023,52,20049,Concentrator,1.28,1.013,-0.2085937500000001
4Chan,2023-12-30,2023,52,24663,Rocky the dog,0.00090295,0.00014873,-0.8352843457555789
4Chan,2023-12-23,2023,51,22628,Champignons of Arborethia,0.00540113,0.00285261,-0.4718494092902781
4Chan,2023-12-30,2023,52,22628,Champignons of Arborethia,0.00285261,0.00341214,0.19614668671847882
4Chan,2023-09-30,2023,39,10341,CropperFinance,0.00163506,0.00138762,-0.1513338960038164
4Chan,2023-10-07,2023,40,10341,CropperFinance,0.00138762,0.00151171,0.08942650005044615
4Chan,2023-10-14,2023,41,10341,CropperFinance,0.00151171,0.00139793,-0.07526575864418451
4Chan,2023-10-21,2023,42,10341,CropperFinance,0.00139793,0.00139709,-0.0006008884565035437
4Chan,2023-10-28,2023,43,10341,CropperFinance,0.00139709,0.0016637,0.19083237300388667
4Chan,2023-11-04,2023,44,10341,CropperFinance,0.0016637,0.00198135,0.1909298551421532
4Chan,2023-11-11,2023,45,10341,CropperFinance,0.00198135,0.00238693,0.20469881646352234
4Chan,2023-11-18,2023,46,10341,CropperFinance,0.00238693,0.00255535,0.07055925393706554
4Chan,2023-11-25,2023,47,10341,CropperFinance,0.00255535,0.00217568,-0.14857847261627563
4Chan,2023-12-02,2023,48,10341,CropperFinance,0.00217568,0.00823597,2.7854693704956612
4Chan,2023-12-09,2023,49,10341,CropperFinance,0.00823597,0.0108641,0.3191038821171033
4Chan,2023-12-16,2023,50,10341,CropperFinance,0.0108641,0.0114086,0.05011919993372666
4Chan,2023-12-23,2023,51,10341,CropperFinance,0.0114086,0.0120982,0.06044562873621657
4Chan,2023-12-30,2023,52,10341,CropperFinance,0.0120982,0.0119668,-0.010861119836008685
4Chan,2023-09-30,2023,39,621,Cardano,0.245814,0.254013,0.03335448753935896
4Chan,2023-10-07,2023,40,621,Cardano,0.254013,0.257848,0.015097652482353395
4Chan,2023-10-14,2023,41,621,Cardano,0.257848,0.246784,-0.042909000651546715
4Chan,2023-10-21,2023,42,621,Cardano,0.246784,0.260137,0.05410804590248964
4Chan,2023-10-28,2023,43,621,Cardano,0.260137,0.291208,0.11944090998204798
4Chan,2023-11-04,2023,44,621,Cardano,0.291208,0.325428,0.1175105079530781
4Chan,2023-11-11,2023,45,621,Cardano,0.325428,0.38508,0.18330321914524866
4Chan,2023-11-18,2023,46,621,Cardano,0.38508,0.373774,-0.02936013295938502
4Chan,2023-11-25,2023,47,621,Cardano,0.373774,0.394061,0.054276113373321846
4Chan,2023-12-02,2023,48,621,Cardano,0.394061,0.394903,0.002136725024805828
4Chan,2023-12-09,2023,49,621,Cardano,0.394903,0.591244,0.4971879170327903
4Chan,2023-12-16,2023,50,621,Cardano,0.591244,0.613291,0.03728917333621997
4Chan,2023-12-23,2023,51,621,Cardano,0.613291,0.603224,-0.01641471992903866
4Chan,2023-12-30,2023,52,621,Cardano,0.603224,0.604204,0.0016246037956049177
4Chan,2023-12-17,2023,51,23157,2024PUMP,0.00144036,0.00087409,-0.3931447693632147
4Chan,2023-12-24,2023,52,23157,2024PUMP,0.00087409,0.00063718,-0.2710361633241428
4Chan,2023-09-30,2023,39,10709,The Doge NFT,0.00054057,0.00055591,0.02837745342878808
4Chan,2023-10-07,2023,40,10709,The Doge NFT,0.00055591,0.00053447,-0.03856739400262625
4Chan,2023-10-14,2023,41,10709,The Doge NFT,0.00053447,0.00050916,-0.047355323965797815
4Chan,2023-10-21,2023,42,10709,The Doge NFT,0.00050916,0.00052553,0.03215099379369928
4Chan,2023-10-28,2023,43,10709,The Doge NFT,0.00052553,0.00058572,0.11453199627043177
4Chan,2023-11-04,2023,44,10709,The Doge NFT,0.00058572,0.00059127,0.009475517312026224
4Chan,2023-11-11,2023,45,10709,The Doge NFT,0.00059127,0.00071047,0.2015999458792093
4Chan,2023-11-18,2023,46,10709,The Doge NFT,0.00071047,0.00076232,0.07297985840359196
4Chan,2023-11-25,2023,47,10709,The Doge NFT,0.00076232,0.00072601,-0.04763091615069788
4Chan,2023-12-02,2023,48,10709,The Doge NFT,0.00072601,0.00073352,0.010344210134846573
4Chan,2023-12-09,2023,49,10709,The Doge NFT,0.00073352,0.00312061,3.254294361435271
4Chan,2023-12-16,2023,50,10709,The Doge NFT,0.00312061,0.00208585,-0.3315890162500279
4Chan,2023-12-23,2023,51,10709,The Doge NFT,0.00208585,0.00201809,-0.032485557446604515
4Chan,2023-12-30,2023,52,10709,The Doge NFT,0.00201809,0.00228017,0.1298653677487129
4Chan,2023-12-23,2023,51,23161,Dor,0.0422928,0.0320445,-0.24231784133469533
4Chan,2023-12-30,2023,52,23161,Dor,0.0320445,0.0315901,-0.014180280547363627
4Chan,2023-09-30,2023,39,21630,PodFast,0.0318385,0.0412169,0.29456161565400385
4Chan,2023-10-07,2023,40,21630,PodFast,0.0412169,0.0485892,0.1788659506173438
4Chan,2023-10-14,2023,41,21630,PodFast,0.0485892,0.0445358,-0.08342183036559563
4Chan,2023-10-21,2023,42,21630,PodFast,0.0445358,0.0439559,-0.013020985364583128
4Chan,2023-10-28,2023,43,21630,PodFast,0.0439559,0.046139,0.04966568765512708
4Chan,2023-11-04,2023,44,21630,PodFast,0.046139,0.0320605,-0.3051323175621492
4Chan,2023-11-11,2023,45,21630,PodFast,0.0320605,0.0269283,-0.16007860139423902
4Chan,2023-11-18,2023,46,21630,PodFast,0.0269283,0.0185881,-0.3097187717011471
4Chan,2023-11-25,2023,47,21630,PodFast,0.0185881,0.00825338,-0.5559858188841248
4Chan,2023-12-02,2023,48,21630,PodFast,0.00825338,0.054863,5.647337212148236
4Chan,2023-12-09,2023,49,21630,PodFast,0.054863,0.055861,0.018190766090078903
4Chan,2023-12-16,2023,50,21630,PodFast,0.055861,0.098954,0.7714326632176295
4Chan,2023-12-23,2023,51,21630,PodFast,0.098954,0.085694,-0.1340016573357317
4Chan,2023-12-30,2023,52,21630,PodFast,0.085694,0.141243,0.6482250799355848
4Chan,2023-09-30,2023,39,8839,Internet Computer,2.96,3.18,0.0743243243243244
4Chan,2023-10-07,2023,40,8839,Internet Computer,3.18,3.08,-0.03144654088050317
4Chan,2023-10-14,2023,41,8839,Internet Computer,3.08,3.11,0.009740259740259676
4Chan,2023-10-21,2023,42,8839,Internet Computer,3.11,3.23,0.03858520900321547
4Chan,2023-10-28,2023,43,8839,Internet Computer,3.23,3.68,0.13931888544891646
4Chan,2023-11-04,2023,44,8839,Internet Computer,3.68,3.99,0.08423913043478262
4Chan,2023-11-11,2023,45,8839,Internet Computer,3.99,4.49,0.12531328320802004
4Chan,2023-11-18,2023,46,8839,Internet Computer,4.49,4.27,-0.04899777282850794
4Chan,2023-11-25,2023,47,8839,Internet Computer,4.27,4.71,0.10304449648711954
4Chan,2023-12-02,2023,48,8839,Internet Computer,4.71,4.86,0.03184713375796186
4Chan,2023-12-09,2023,49,8839,Internet Computer,4.86,5.48,0.12757201646090535
4Chan,2023-12-16,2023,50,8839,Internet Computer,5.48,10.31,0.8813868613138686
4Chan,2023-12-23,2023,51,8839,Internet Computer,10.31,9.22,-0.10572259941804071
4Chan,2023-12-30,2023,52,8839,Internet Computer,9.22,11.16,0.21041214750542292
4Chan,2023-12-23,2023,51,22668,Mintra,0.00190239,0.0013551,-0.2876854903568669
4Chan,2023-12-30,2023,52,22668,Mintra,0.0013551,0.0013467,-0.006198804516271853
4Chan,2023-12-23,2023,51,22669,ETF The Token,0.099947,0.0473433,-0.5263159474521496
4Chan,2023-12-30,2023,52,22669,ETF The Token,0.0473433,0.118527,1.503564390314997
4Chan,2023-09-30,2023,39,9362,Don-key,0.00386231,0.00421268,0.09071514197462141
4Chan,2023-10-07,2023,40,9362,Don-key,0.00421268,0.00422581,0.003116780766637885
4Chan,2023-10-14,2023,41,9362,Don-key,0.00422581,0.00349272,-0.17347916730756946
4Chan,2023-10-21,2023,42,9362,Don-key,0.00349272,0.00382885,0.09623731647541173
4Chan,2023-10-28,2023,43,9362,Don-key,0.00382885,0.00279755,-0.26934980477166764
4Chan,2023-11-04,2023,44,9362,Don-key,0.00279755,0.00311475,0.11338492609604821
4Chan,2023-11-11,2023,45,9362,Don-key,0.00311475,0.00355122,0.14013002648687697
4Chan,2023-11-18,2023,46,9362,Don-key,0.00355122,0.00285633,-0.19567641542906383
4Chan,2023-11-25,2023,47,9362,Don-key,0.00285633,0.00504681,0.7668861791179591
4Chan,2023-12-02,2023,48,9362,Don-key,0.00504681,0.00455172,-0.09809959162322324
4Chan,2023-12-09,2023,49,9362,Don-key,0.00455172,0.00482422,0.05986747866740469
4Chan,2023-12-16,2023,50,9362,Don-key,0.00482422,0.00538826,0.11691838266082394
4Chan,2023-12-23,2023,51,9362,Don-key,0.00538826,0.00638646,0.18525460909458719
4Chan,2023-12-30,2023,52,9362,Don-key,0.00638646,0.00796386,0.24699129094991587
4Chan,2023-09-30,2023,39,659,ChainLink,7.15,8.16,0.14125874125874122
4Chan,2023-10-07,2023,40,659,ChainLink,8.16,7.51,-0.07965686274509808
4Chan,2023-10-14,2023,41,659,ChainLink,7.51,7.32,-0.025299600532623104
4Chan,2023-10-21,2023,42,659,ChainLink,7.32,8.82,0.20491803278688525
4Chan,2023-10-28,2023,43,659,ChainLink,8.82,11.0,0.24716553287981854
4Chan,2023-11-04,2023,44,659,ChainLink,11.0,11.34,0.030909090909090896
4Chan,2023-11-11,2023,45,659,ChainLink,11.34,16.45,0.45061728395061723
4Chan,2023-11-18,2023,46,659,ChainLink,16.45,13.7,-0.16717325227963525
4Chan,2023-11-25,2023,47,659,ChainLink,13.7,14.7,0.07299270072992702
4Chan,2023-12-02,2023,48,659,ChainLink,14.7,16.15,0.09863945578231288
4Chan,2023-12-09,2023,49,659,ChainLink,16.15,16.52,0.02291021671826632
4Chan,2023-12-16,2023,50,659,ChainLink,16.52,14.38,-0.12953995157384982
4Chan,2023-12-23,2023,51,659,ChainLink,14.38,15.5,0.07788595271210008
4Chan,2023-12-30,2023,52,659,ChainLink,15.5,15.23,-0.01741935483870965
4Chan,2023-09-30,2023,39,147,Algorand,0.100119,0.103944,0.03820453660144423
4Chan,2023-10-07,2023,40,147,Algorand,0.103944,0.100401,-0.03408566151004378
4Chan,2023-10-14,2023,41,147,Algorand,0.100401,0.095151,-0.052290315833507676
4Chan,2023-10-21,2023,42,147,Algorand,0.095151,0.093717,-0.015070782230349704
4Chan,2023-10-28,2023,43,147,Algorand,0.093717,0.101531,0.08337868262961898
4Chan,2023-11-04,2023,44,147,Algorand,0.101531,0.11357,0.11857462252907987
4Chan,2023-11-11,2023,45,147,Algorand,0.11357,0.134527,0.18452936514924717
4Chan,2023-11-18,2023,46,147,Algorand,0.134527,0.133921,-0.004504671924595028
4Chan,2023-11-25,2023,47,147,Algorand,0.133921,0.140347,0.04798351266791606
4Chan,2023-12-02,2023,48,147,Algorand,0.140347,0.145234,0.03482083692562009
4Chan,2023-12-09,2023,49,147,Algorand,0.145234,0.204051,0.4049809273310658
4Chan,2023-12-16,2023,50,147,Algorand,0.204051,0.198973,-0.024885935378900367
