category,date,year,week,id_project,project_name,start_price,end_price,performance
Development,2024-01-06,2024,1,18175,Source Protocol,0.00469603,0.00100354,-0.7863003430557302
Development,2024-01-06,2024,1,18695,Trivians,0.00053343,0.00075113,0.40811352942279217
Development,2024-01-06,2024,1,20752,Blur,0.481065,0.46487,-0.03366488936006572
Development,2024-01-06,2024,1,22802,Aviator,0.00021311,0.00018583,-0.12800900943174884
Development,2024-01-06,2024,1,5395,Uniswap,7.45,6.38,-0.14362416107382553
Development,2024-01-06,2024,1,22292,noiseGPT,0.0112402,0.0181725,0.6167416949876336
Development,2024-01-06,2024,1,15639,Chihuahua Chain,0.00022935,0.00021624,-0.05716154349247869
Development,2024-01-06,2024,1,22841,Flooring Protocol μMfers,0.00134536,0.00134027,-0.003783373966819386
Development,2024-01-06,2024,1,10555,Gamestarter,0.161525,0.142333,-0.11881752050766144
Development,2024-01-06,2024,1,20285,KOK,0.0110762,0.013061,0.17919503078673193
Development,2024-01-06,2024,1,22351,Helium Mobile,0.00406343,0.00290995,-0.28386855439862374
Development,2024-01-06,2024,1,22866,Floyx,0.0001994,0.00018799,-0.05722166499498496
Development,2024-01-06,2024,1,17237,PLEARN,0.210333,0.161951,-0.2300257211184169
Development,2024-01-06,2024,1,345,Binance Coin,314.97,307.1,-0.024986506651427133
Development,2024-01-06,2024,1,22874,OSPY,0.061287,0.053854,-0.12128183791016042
Development,2024-01-06,2024,1,14686,Handy,0.00144925,0.00138049,-0.047445230291530076
Development,2024-01-06,2024,1,14694,Imperium Empires,0.00012246,9.665e-05,-0.21076269802384442
Development,2024-01-06,2024,1,22887,SoonVerse,0.00188499,0.0236355,11.538793309248325
Development,2024-01-06,2024,1,18795,WhiteBIT Token,5.78,6.01,0.03979238754325251
Development,2024-01-06,2024,1,22893,Mendi Finance,0.0479093,0.0495478,0.03420004049318193
Development,2024-01-06,2024,1,881,Dash,32.81,28.74,-0.1240475464797319
Development,2024-01-06,2024,1,22897,Token IN,0.0243479,0.0157552,-0.35291339294148566
Development,2024-01-06,2024,1,10614,Baanx,0.0272616,0.0280593,0.0292609384628928
Development,2024-01-06,2024,1,376,Bitcoin,42285.0,43857.0,0.037176303653777935
Development,2024-01-06,2024,1,18811,Bitget Token,0.572656,0.621122,0.08463370679779815
Development,2024-01-06,2024,1,18816,Kapital DAO,0.13095,0.117118,-0.10562810232913333
Development,2024-01-06,2024,1,12167,Dogebonk,8.662e-09,7.047e-09,-0.18644654814130684
Development,2024-01-06,2024,1,11145,Waggle Network,0.00449988,0.00383339,-0.14811283856458404
Development,2024-01-06,2024,1,907,Decentraland,0.516663,0.45497,-0.11940665385367251
Development,2024-01-06,2024,1,13197,UniX,0.0321895,0.0345817,0.07431615899594579
Development,2024-01-06,2024,1,18317,MESSIER,1.83e-06,5.93e-06,2.240437158469945
Development,2024-01-06,2024,1,18832,Teritori,0.0210544,0.0176055,-0.1638089900448363
Development,2024-01-06,2024,1,18835,Bonk,1.414e-05,1.087e-05,-0.2312588401697313
Development,2024-01-06,2024,1,18838,Frax Ether,2290.45,2235.95,-0.02379445087209937
Development,2024-01-06,2024,1,15256,Astroport,0.0198925,0.0158858,-0.2014176197059194
Development,2024-01-06,2024,1,20381,Solidly,2.8,2.53,-0.09642857142857145
Development,2024-01-06,2024,1,12194,Crypto Cavemen,0.118585,0.09907,-0.16456550153898042
Development,2024-01-06,2024,1,18853,Cronos ID,0.339794,0.255812,-0.24715562958733822
Development,2024-01-06,2024,1,16295,TOR,1.26,3.81,2.0238095238095237
Development,2024-01-06,2024,1,13224,Vita Inu,2.1109e-08,1.5757e-08,-0.253541143588043
Development,2024-01-06,2024,1,22269,BOB Token,3.954e-05,2.561e-05,-0.3523014668689934
Development,2024-01-06,2024,1,18864,MANGOMAN INTELLIGENT,1.04298e-07,7.2213e-08,-0.3076281424380142
Development,2024-01-06,2024,1,6583,Staked Ether,2299.28,2241.89,-0.024959987474339935
Development,2024-01-06,2024,1,18874,Stader NearX,1.071,4.07,2.8001867413632127
Development,2024-01-06,2024,1,22461,ADreward,1.838e-05,1.603e-05,-0.12785636561479866
Development,2024-01-06,2024,1,13246,ConstitutionDAO,0.0135392,0.0434367,2.208217619948003
Development,2024-01-06,2024,1,1471,Mysterium,0.243719,0.209106,-0.14202011332723344
Development,2024-01-06,2024,1,15294,Netswap,0.938869,1.56,0.6615736593710093
Development,2024-01-06,2024,1,22465,ORDI,81.67,67.24,-0.17668666585037354
Development,2024-01-06,2024,1,17345,Drunk Robots,0.00049004,0.00098226,1.0044486164394744
Development,2024-01-06,2024,1,15297,Galaxy Fight Club,0.0189009,0.0261797,0.38510335486669933
Development,2024-01-06,2024,1,22475,First Digital USD,1.001,1.001,0.0
Development,2024-01-06,2024,1,22476,HarryPotterObamaSonic10Inu (ETH),0.080006,0.085588,0.06976976726745499
Development,2024-01-06,2024,1,22477,Sei,0.606124,0.653306,0.0778421577103036
Development,2024-01-06,2024,1,13261,Flux Token,0.061469,0.152513,1.4811368332004753
Development,2024-01-06,2024,1,10703,eCash,3.903e-05,3.352e-05,-0.14117345631565462
Development,2024-01-06,2024,1,978,Ethereum,2300.18,2242.24,-0.02518933300872108
Development,2024-01-06,2024,1,18899,Catheon Gaming,0.00267075,0.00173131,-0.3517513806983057
Development,2024-01-06,2024,1,980,Tether,0.999747,1.001,0.001253317089223411
Development,2024-01-06,2024,1,22484,CryptoPawCoin,2.24131e-07,2.00109e-07,-0.10717839120871277
Development,2024-01-06,2024,1,22486,Celestia,12.05,14.42,0.19668049792531112
Development,2024-01-06,2024,1,981,Litecoin,73.15,65.51,-0.10444292549555707
Development,2024-01-06,2024,1,983,Stellar,0.133472,0.119545,-0.10434398225845128
Development,2024-01-06,2024,1,22489,Beam,0.017291,0.0184632,0.06779249320455719
Development,2024-01-06,2024,1,22488,Memecoin,0.0281969,0.0249111,-0.11653054059134167
Development,2024-01-06,2024,1,5083,Shiba Inu,1.052e-05,9.61e-06,-0.0865019011406844
Development,2024-01-06,2024,1,22491,CorgiAI,0.00219541,0.00160331,-0.2696990539352559
Development,2024-01-06,2024,1,10709,The Doge NFT,0.00228017,0.00275786,0.20949753746431177
Development,2024-01-06,2024,1,10717,dYdX,3.03,2.58,-0.14851485148514842
Development,2024-01-06,2024,1,22495,DOMO,1.42,0.636465,-0.5517852112676056
Development,2024-01-06,2024,1,17373,Meeds DAO,1.16,1.055,-0.09051724137931033
Development,2024-01-06,2024,1,18907,Revenant,1.36,1.58,0.16176470588235292
Development,2024-01-06,2024,1,17881,AssaPlay,0.00649249,0.00795914,0.22589946230182872
Development,2024-01-06,2024,1,21988,FEG,0.00069111,0.0004902,-0.29070625515475107
