,category,platform,date,year,week,id_project,project_name,start_price,end_price,performance,score
50,General,polygon-ecosystem,2024-03-09 21:07:47,2024,9,4689,yearn.finance,9462.84,10213.7,0.07934827176619287,62.37
51,General,polygon-ecosystem,2024-03-09 21:07:42,2024,9,3752,Cartesi,0.410061,0.383709,-0.06426360956052876,19.6
52,General,polygon-ecosystem,2024-03-09 21:08:17,2024,9,4341,Balancer,5.19,5.77,0.11175337186897864,33.37
53,General,polygon-ecosystem,2024-03-09 21:09:23,2024,9,22460,Open Campus,0.9053,0.984939,0.08796973378990391,29.12
54,General,polygon-ecosystem,2024-03-09 21:11:10,2024,9,10720,Gelato,0.781695,0.719183,-0.07996980919668158,42.75
55,General,polygon-ecosystem,2024-03-09 21:09:47,2024,9,12260,Gains Network,6.57,6.04,-0.08066971080669715,36.51
56,General,polygon-ecosystem,2024-03-09 21:09:54,2024,9,4706,MANTRA DAO,0.270424,0.304582,0.12631275330591968,48.51
57,General,polygon-ecosystem,2024-03-09 21:10:47,2024,9,9735,Vulcan Forged,8.42,10.39,0.2339667458432305,37.14
58,General,polygon-ecosystem,2024-03-09 21:08:57,2024,9,776,Covalent,0.392734,0.39057,-0.0055100907993707055,44.37
59,General,polygon-ecosystem,2024-03-09 21:09:56,2024,9,9791,Yield Guild Games,0.713369,0.929304,0.30269748194833246,36.55
60,General,polygon-ecosystem,2024-03-09 21:11:00,2024,9,3144,Orbs,0.0457347,0.0487977,0.06697321727266159,39.97
61,General,polygon-ecosystem,2024-03-09 21:12:28,2024,9,22479,crvUSD,0.992795,0.991123,-0.0016841341868160163,47.39
62,General,polygon-ecosystem,2024-03-09 21:13:34,2024,9,8050,Liquity USD,0.994181,0.996229,0.002059987064729712,50.81
63,General,polygon-ecosystem,2024-03-09 21:12:43,2024,9,16853,Stader MaticX,1.2,1.25,0.041666666666666706,26.41
64,General,polygon-ecosystem,2024-03-09 21:13:07,2024,9,3127,Everipedia,0.0083453,0.0126076,0.5107425736642182,55.89
65,General,polygon-ecosystem,2024-03-09 21:13:49,2024,9,16053,Alethea Artificial Liquid Intelligence Token,0.040105,0.0452892,0.1292656775963097,58.77
66,General,polygon-ecosystem,2024-03-09 21:12:13,2024,9,18805,Hashflow,0.471282,0.489909,0.0395241065858658,41.92
67,General,polygon-ecosystem,2024-03-09 21:14:01,2024,9,1099,STASIS EURO,1.089,1.094,0.004591368227731971,39.63
68,General,polygon-ecosystem,2024-03-09 21:12:53,2024,9,1105,Telcoin,0.00196641,0.00419906,1.1353939412431793,46.16
69,General,polygon-ecosystem,2024-03-09 21:13:04,2024,9,16688,Stargate Finance,0.730403,0.741486,0.015173815003498006,19.53
70,General,polygon-ecosystem,2024-03-09 21:12:47,2024,9,5619,DODO,0.253196,0.267736,0.05742586770723076,41.88
71,General,polygon-ecosystem,2024-03-09 21:10:03,2024,9,10909,Synapse,1.12,1.64,0.4642857142857141,35.55
72,General,polygon-ecosystem,2024-03-09 21:11:51,2024,9,3457,inSure,0.00664034,0.00809748,0.2194375589201759,20.79
73,General,polygon-ecosystem,2024-03-09 21:10:10,2024,9,24672,Vanar Chain,0.147769,0.199194,0.34800939303913536,22.68
74,General,polygon-ecosystem,2024-03-09 21:12:26,2024,9,12078,Nakamoto Games,2.5,2.91,0.16400000000000006,36.72
75,General,polygon-ecosystem,2024-03-09 21:15:07,2024,9,8485,Zignaly,0.082831,0.106392,0.28444664437227607,37.63
76,General,polygon-ecosystem,2024-03-09 21:13:57,2024,9,8843,Kyber Network Crystal,0.798667,0.862153,0.07948995012940303,53.24
77,General,polygon-ecosystem,2024-03-09 21:12:58,2024,9,23158,Multibit,0.158762,0.130252,-0.1795769768584421,29.96
78,General,polygon-ecosystem,2024-03-09 21:13:03,2024,9,21706,SmarDex,0.020372,0.0254039,0.24700078539171405,28.54
79,General,polygon-ecosystem,2024-03-09 21:14:16,2024,9,3744,WazirX,0.286641,0.334949,0.16853136850625006,56.36
80,General,polygon-ecosystem,2024-03-09 21:15:35,2024,9,5918,CertiK,0.85621,0.911706,0.06481587461020076,34.5
81,General,polygon-ecosystem,2024-03-09 21:12:30,2024,9,7864,PlayDapp,0.277691,0.199018,-0.2833113064521357,33.08
82,General,polygon-ecosystem,2024-03-09 21:15:42,2024,9,5519,tBTC,61960.0,68333.0,0.10285668173014849,19.73
83,General,polygon-ecosystem,2024-03-09 21:15:09,2024,9,21525,AllianceBlock Nexera,0.149777,0.140129,-0.06441576477029178,28.91
84,General,polygon-ecosystem,2024-03-09 21:13:19,2024,9,8844,Dogelon Mars,2.64255e-07,3.55689e-07,0.34600669807572243,38.21
85,General,polygon-ecosystem,2024-03-09 21:16:43,2024,9,19439,DIMO,0.490124,0.515839,0.05246631464690577,11.84
86,General,polygon-ecosystem,2024-03-09 21:16:28,2024,9,687,Civic,0.13099,0.143235,0.09348041835254604,55.82
87,General,polygon-ecosystem,2024-03-09 21:17:25,2024,9,1142,Request,0.124742,0.144742,0.1603309230251239,56.09
88,General,polygon-ecosystem,2024-03-09 21:18:36,2024,9,347,Binance USD,1.002,1.005,0.002994011976047796,53.99
89,General,polygon-ecosystem,2024-03-09 21:16:31,2024,9,649,Celsius Network,0.244717,0.280256,0.1452248924267624,44.38
90,General,polygon-ecosystem,2024-03-09 21:13:43,2024,9,22468,Open Exchange Token,0.0169835,0.0140619,-0.17202578973709767,29.48
91,General,polygon-ecosystem,2024-03-09 21:15:31,2024,9,6445,Badger DAO,5.77,5.95,0.03119584055459283,35.47
92,General,polygon-ecosystem,2024-03-09 21:16:12,2024,9,22524,Osaka Protocol,1.41587e-07,4.247e-07,1.9995691694858988,25.72
93,General,polygon-ecosystem,2024-03-09 21:17:57,2024,9,1058,REN,0.09052,0.095931,0.059776844896155534,62.34
94,General,polygon-ecosystem,2024-03-09 21:19:22,2024,9,2234,Marcopolo,0.0331198,0.0311293,-0.06010000060386836,37.42
95,General,polygon-ecosystem,2024-03-09 21:22:38,2024,9,4353,Aleph.im,0.321703,0.366908,0.14051780679695244,39.84
96,General,polygon-ecosystem,2024-03-09 21:19:39,2024,9,6790,Escoin Token,0.787018,0.793806,0.008624961563776198,28.95
97,General,polygon-ecosystem,2024-03-09 21:22:02,2024,9,18173,RocketX exchange,0.637058,0.580951,-0.0880720436757721,33.81
98,General,polygon-ecosystem,2024-03-09 21:18:31,2024,9,6691,Cobak Token,1.047,1.21,0.15568290353390643,10.31
99,General,polygon-ecosystem,2024-03-09 21:19:57,2024,9,9802,Automata,0.161473,0.160794,-0.004205037374669529,36.61
100,General,polygon-ecosystem,2024-03-09 21:00:06,2024,9,376,Bitcoin,61936.0,68492.0,0.10585120123998967,88.32
