category,platform,date,year,week,id_project,project_name,start_price,end_price,performance,score
General,polygon-ecosystem,2024-01-06 21:08:26,2024,1,6790,Escoin Token,0.690629,0.695608,0.007209370009078616,24.8
General,polygon-ecosystem,2024-01-06 21:08:04,2024,1,1052,Golem,0.240024,0.239772,-0.0010498950104988439,55.64
General,polygon-ecosystem,2024-01-06 21:13:37,2024,1,10720,Gelato,0.445824,0.560863,0.2580368037611255,35.93
General,polygon-ecosystem,2024-01-06 21:08:21,2024,1,4341,Balancer,4.28,3.97,-0.07242990654205608,29.25
General,polygon-ecosystem,2024-01-06 21:09:30,2024,1,22460,Open Campus,0.719307,0.602022,-0.1630527716260235,19.83
General,polygon-ecosystem,2024-01-06 21:26:21,2024,1,4706,MANTRA DAO,0.053258,0.063007,0.18305231138983802,38.69
General,polygon-ecosystem,2024-01-06 21:10:16,2024,1,12260,Gains Network,4.74,5.08,0.07172995780590714,27.61
General,polygon-ecosystem,2024-01-06 21:09:26,2024,1,9795,Coin98,0.270628,0.235679,-0.12914036980652402,36.57
General,polygon-ecosystem,2024-01-06 21:09:08,2024,1,9735,Vulcan Forged,8.01,7.36,-0.08114856429463164,28.08
General,polygon-ecosystem,2024-01-06 21:10:40,2024,1,3144,Orbs,0.0394565,0.0368051,-0.06719805355264655,32.94
General,polygon-ecosystem,2024-01-06 21:12:43,2024,1,9791,Yield Guild Games,0.435658,0.477256,0.09548315421729894,37.77
General,polygon-ecosystem,2024-01-06 21:09:39,2024,1,8050,Liquity USD,0.994908,0.997945,0.0030525435517655465,49.18
General,polygon-ecosystem,2024-01-06 21:16:53,2024,1,10909,Synapse,0.459679,0.407343,-0.11385336289019075,27.2
General,polygon-ecosystem,2024-01-06 21:11:37,2024,1,3457,inSure,0.00490164,0.00463409,-0.054583771962037037,20.19
General,polygon-ecosystem,2024-01-06 21:11:23,2024,1,1099,STASIS EURO,1.1,1.094,-0.005454545454545459,31.95
General,polygon-ecosystem,2024-01-06 21:14:12,2024,1,22479,crvUSD,0.997939,0.999439,0.0015030978847403956,39.54
General,polygon-ecosystem,2024-01-06 21:10:54,2024,1,776,Covalent,0.240553,0.296557,0.23281355875836107,39.39
General,polygon-ecosystem,2024-01-06 21:20:01,2024,1,18805,Hashflow,0.379057,0.349767,-0.0772707007125577,34.82
General,polygon-ecosystem,2024-01-06 21:13:18,2024,1,12078,Nakamoto Games,1.76,1.47,-0.1647727272727273,36.88
General,polygon-ecosystem,2024-01-06 21:12:11,2024,1,16688,Stargate Finance,0.622851,0.531129,-0.1472615440932102,19.64
General,polygon-ecosystem,2024-01-06 21:13:51,2024,1,16853,Stader MaticX,1.051,0.904515,-0.13937678401522358,27.07
General,polygon-ecosystem,2024-01-06 21:12:35,2024,1,5619,DODO,0.20115,0.170192,-0.15390504598558283,33.13
General,polygon-ecosystem,2024-01-06 21:09:01,2024,1,23158,Multibit,0.206135,0.165523,-0.19701651830111339,24.64
General,polygon-ecosystem,2024-01-06 21:13:12,2024,1,8843,Kyber Network Crystal,0.712048,0.653175,-0.08268122373772563,58.11
General,polygon-ecosystem,2024-01-06 21:14:35,2024,1,1105,Telcoin,0.00136521,0.00129318,-0.0527611136748193,39.21
General,polygon-ecosystem,2024-01-06 21:13:27,2024,1,3744,WazirX,0.241707,0.216572,-0.1039895410559066,54.91
General,polygon-ecosystem,2024-01-06 21:12:22,2024,1,21706,SmarDex,0.0175324,0.0171473,-0.02196504756907208,20.52
General,polygon-ecosystem,2024-01-06 21:18:19,2024,1,19439,DIMO,0.394369,0.357848,-0.09260616326333972,19.78
General,polygon-ecosystem,2024-01-06 21:14:08,2024,1,21525,AllianceBlock Nexera,0.128317,0.139903,0.09029201119103482,28.37
General,polygon-ecosystem,2024-01-06 21:19:08,2024,1,22468,Open Exchange Token,0.0136097,0.0135177,-0.006759884494147561,20.75
General,polygon-ecosystem,2024-01-06 21:14:37,2024,1,3127,Everipedia,0.00573916,0.00541911,-0.0557660005993908,48.32
General,polygon-ecosystem,2024-01-06 21:14:22,2024,1,5918,CertiK,0.779383,0.701796,-0.09954925883679791,30.66
General,polygon-ecosystem,2024-01-07 01:40:38,2024,1,24672,Vanar Chain,0.053533,0.059754,0.11620869370294967,7.73
General,polygon-ecosystem,2024-01-06 21:14:27,2024,1,8844,Dogelon Mars,1.81969e-07,1.66886e-07,-0.08288774461584117,37.47
General,polygon-ecosystem,2024-01-06 21:17:33,2024,1,6445,Badger DAO,4.14,3.53,-0.1473429951690821,26.67
General,polygon-ecosystem,2024-01-06 21:14:05,2024,1,649,Celsius Network,0.242004,0.205622,-0.150336358076726,41.15
General,polygon-ecosystem,2024-01-06 21:12:37,2024,1,7864,PlayDapp,0.21367,0.216923,0.015224411475640033,20.7
General,polygon-ecosystem,2024-01-06 21:19:00,2024,1,1142,Request,0.095434,0.08452,-0.11436175786407367,44.88
General,polygon-ecosystem,2024-01-06 21:18:25,2024,1,16053,Alethea Artificial Liquid Intelligence Token,0.0216459,0.0214755,-0.007872160547724865,34.93
