,category,platform,date,year,week,id_project,project_name,start_price,end_price,performance,score
61,General,polygon-ecosystem,2024-03-02 21:12:05,2024,8,22479,crvUSD,0.999411,0.992795,-0.006619899120582089,47.39
62,General,polygon-ecosystem,2024-03-02 21:12:07,2024,8,8050,Liquity USD,0.994461,0.994181,-0.00028155955839400233,50.45
63,General,polygon-ecosystem,2024-03-02 21:12:23,2024,8,16853,Stader MaticX,1.095,1.2,0.09589041095890409,24.93
64,General,polygon-ecosystem,2024-03-02 21:13:02,2024,8,3127,Everipedia,0.00727612,0.0083453,0.14694370076359384,50.59
65,General,polygon-ecosystem,2024-03-02 21:11:02,2024,8,16053,Alethea Artificial Liquid Intelligence Token,0.0475314,0.040105,-0.1562419789865226,53.95
66,General,polygon-ecosystem,2024-03-02 21:12:25,2024,8,18805,Hashflow,0.39169,0.471282,0.20320151139932088,43.65
67,General,polygon-ecosystem,2024-03-02 21:12:32,2024,8,1099,STASIS EURO,1.082,1.089,0.00646950092421432,35.29
68,General,polygon-ecosystem,2024-03-02 21:13:34,2024,8,1105,Telcoin,0.00151089,0.00196641,0.3014911740762068,48.83
69,General,polygon-ecosystem,2024-03-02 21:12:29,2024,8,16688,Stargate Finance,0.664501,0.730403,0.0991751705415041,19.71
70,General,polygon-ecosystem,2024-03-02 21:13:14,2024,8,5619,DODO,0.201413,0.253196,0.25709859840228766,46.35
71,General,polygon-ecosystem,2024-03-02 21:12:36,2024,8,10909,Synapse,0.704039,1.12,0.5908209630432407,36.18
72,General,polygon-ecosystem,2024-03-02 21:17:30,2024,8,3457,inSure,0.0030454,0.00664034,1.1804492020752608,20.1
73,General,polygon-ecosystem,2024-03-02 21:12:59,2024,8,24672,Vanar Chain,0.091755,0.147769,0.610473543676094,21.3
74,General,polygon-ecosystem,2024-03-02 21:13:55,2024,8,12078,Nakamoto Games,1.75,2.5,0.42857142857142855,36.27
75,General,polygon-ecosystem,2024-03-02 21:13:40,2024,8,8485,Zignaly,0.081449,0.082831,0.016967673022382206,35.77
76,General,polygon-ecosystem,2024-03-02 21:13:38,2024,8,8843,Kyber Network Crystal,0.686345,0.798667,0.16365239056159808,47.72
77,General,polygon-ecosystem,2024-03-02 21:15:51,2024,8,23158,Multibit,0.096457,0.158762,0.645935494572711,27.11
78,General,polygon-ecosystem,2024-03-02 21:14:17,2024,8,21706,SmarDex,0.0149601,0.020372,0.3617556032379463,27.57
79,General,polygon-ecosystem,2024-03-02 21:14:02,2024,8,3744,WazirX,0.247508,0.286641,0.15810802075084432,58.0
80,General,polygon-ecosystem,2024-03-02 21:14:43,2024,8,5918,CertiK,0.793385,0.85621,0.07918601939789638,33.23
81,General,polygon-ecosystem,2024-03-02 21:13:10,2024,8,7864,PlayDapp,0.21926,0.277691,0.2664918361762292,32.7
82,General,polygon-ecosystem,2024-03-02 21:16:32,2024,8,5519,tBTC,51438.0,61960.0,0.2045569423383491,7.82
83,General,polygon-ecosystem,2024-03-02 21:15:55,2024,8,21525,AllianceBlock Nexera,0.114915,0.149777,0.30337205760779695,27.4
84,General,polygon-ecosystem,2024-03-02 21:16:05,2024,8,8844,Dogelon Mars,1.63021e-07,2.64255e-07,0.6209874801405953,38.03
85,General,polygon-ecosystem,2024-03-02 21:16:16,2024,8,19439,DIMO,0.435962,0.490124,0.12423559851546691,12.51
86,General,polygon-ecosystem,2024-03-02 21:16:25,2024,8,687,Civic,0.109953,0.13099,0.19132720344147044,57.8
87,General,polygon-ecosystem,2024-03-02 21:16:54,2024,8,1142,Request,0.109105,0.124742,0.14332065441547145,56.45
88,General,polygon-ecosystem,2024-03-02 21:16:51,2024,8,347,Binance USD,1.002,1.002,0.0,55.0
89,General,polygon-ecosystem,2024-03-02 21:17:13,2024,8,649,Celsius Network,0.193894,0.244717,0.26211744561461403,46.0
90,General,polygon-ecosystem,2024-03-02 21:17:06,2024,8,22468,Open Exchange Token,0.00987854,0.0169835,0.7192317893129955,27.49
91,General,polygon-ecosystem,2024-03-02 21:17:28,2024,8,6445,Badger DAO,4.06,5.77,0.42118226600985226,34.23
92,General,polygon-ecosystem,2024-03-02 21:19:12,2024,8,22524,Osaka Protocol,9.0389e-08,1.41587e-07,0.566418480124794,24.8
93,General,polygon-ecosystem,2024-03-02 21:17:20,2024,8,1058,REN,0.081866,0.09052,0.1057093298805366,61.88
94,General,polygon-ecosystem,2024-03-02 21:18:41,2024,8,2234,Marcopolo,0.0302123,0.0331198,0.09623563912711038,34.38
95,General,polygon-ecosystem,2024-03-02 21:19:39,2024,8,4353,Aleph.im,0.354414,0.321703,-0.0922960153944257,40.32
96,General,polygon-ecosystem,2024-03-02 21:18:31,2024,8,6790,Escoin Token,0.765551,0.787018,0.02804124088401689,26.42
97,General,polygon-ecosystem,2024-03-02 21:18:19,2024,8,18173,RocketX exchange,0.741699,0.637058,-0.14108283818638018,33.14
98,General,polygon-ecosystem,2024-03-02 21:19:00,2024,8,6691,Cobak Token,0.850487,1.047,0.23105938127214165,12.23
99,General,polygon-ecosystem,2024-03-02 21:19:27,2024,8,9802,Automata,0.146526,0.161473,0.1020091997324708,36.75
100,General,polygon-ecosystem,2024-03-02 21:00:06,2024,8,376,Bitcoin,51517.0,61936.0,0.20224391948288914,91.11
