id_project,week_performance,year,init_price,end_price,performance,date_performance
985,11,2024,1.3,1.26,-0.030769230769230795,2024-03-23 21:03:04
985,12,2024,1.26,1.39,0.10317460317460309,2024-03-30 21:03:05
985,13,2024,1.39,1.26,-0.09352517985611504,2024-04-06 21:03:04
985,14,2024,1.26,0.92218,-0.26811111111111113,2024-04-13 21:03:57
985,15,2024,0.92218,1.08,0.17113795571363516,2024-04-20 21:03:45
985,16,2024,1.08,1.005,-0.0694444444444446,2024-04-27 21:03:44
985,17,2024,1.005,0.972498,-0.03234029850746261,2024-05-04 21:04:08
986,5,2024,164.28,119.15,-0.27471390309228144,2024-02-10 21:01:00
986,6,2024,119.15,120.09,0.007889215274863599,2024-02-18 21:01:47
986,7,2024,120.09,123.88,0.031559663585644035,2024-02-24 21:01:51
986,8,2024,123.88,142.88,0.15337423312883436,2024-03-02 21:01:43
986,9,2024,142.88,144.64,0.012318029115341482,2024-03-09 21:01:36
986,10,2024,144.64,137.72,-0.047842920353982216,2024-03-16 21:01:44
986,11,2024,137.72,139.3,0.011472553006099423,2024-03-23 21:01:36
986,12,2024,139.3,127.33,-0.08592964824120612,2024-03-30 21:01:48
986,13,2024,127.33,131.82,0.035262703212125934,2024-04-06 21:02:08
986,14,2024,131.82,109.67,-0.16803216507358515,2024-04-13 21:02:14
986,15,2024,109.67,119.19,0.08680587216194033,2024-04-20 21:02:02
986,16,2024,119.19,121.01,0.015269737394076747,2024-04-27 21:02:12
986,17,2024,121.01,126.05,0.041649450458639714,2024-05-04 21:02:33
994,5,2024,0.0286001,0.0298665,0.044279565456064866,2024-02-10 21:01:33
994,6,2024,0.0298665,0.0452615,0.5154604657392062,2024-02-18 21:01:45
994,7,2024,0.0452615,0.0443853,-0.019358616042331796,2024-02-24 21:01:22
994,8,2024,0.0443853,0.050186,0.13068966527206077,2024-03-02 21:01:23
994,9,2024,0.050186,0.0497788,-0.008113816602239737,2024-03-09 21:01:21
994,10,2024,0.0497788,0.0410955,-0.1744377124398338,2024-03-16 21:01:24
994,11,2024,0.0410955,0.0415253,0.01045856602304391,2024-03-23 21:01:25
994,12,2024,0.0415253,0.0452335,0.08929977628096611,2024-03-30 21:01:31
994,13,2024,0.0452335,0.0411554,-0.09015663169995691,2024-04-06 21:01:37
994,14,2024,0.0411554,0.0374099,-0.09100871331587103,2024-04-13 21:01:57
994,15,2024,0.0374099,0.0422584,0.1296047302986642,2024-04-20 21:01:35
994,16,2024,0.0422584,0.0392497,-0.07119767904132676,2024-04-27 21:01:41
994,17,2024,0.0392497,0.0373085,-0.04945770286142307,2024-05-04 21:01:59
995,5,2024,0.231332,0.237947,0.02859526567876464,2024-02-10 21:08:02
995,6,2024,0.237947,0.251933,0.05877779505520148,2024-02-18 03:09:25
995,7,2024,0.251933,0.260627,0.03450917505844799,2024-02-24 21:10:00
995,8,2024,0.260627,0.311195,0.194024410364237,2024-03-02 21:08:53
995,9,2024,0.311195,0.3548,0.14012114590530056,2024-03-09 21:08:29
995,10,2024,0.3548,0.331665,-0.06520574971815112,2024-03-16 21:08:59
995,11,2024,0.331665,0.335453,0.011421162920416728,2024-03-23 21:08:07
995,12,2024,0.335453,0.366331,0.09204866255481399,2024-03-30 21:08:14
995,13,2024,0.366331,0.318157,-0.13150402231861347,2024-04-06 21:09:28
995,14,2024,0.318157,0.274685,-0.13663694339587062,2024-04-13 21:13:20
995,15,2024,0.274685,0.364674,0.32760798733094265,2024-04-20 21:09:44
995,16,2024,0.364674,0.362986,-0.004628791742762092,2024-04-27 21:09:16
995,17,2024,0.362986,0.367319,0.011937099502460236,2024-05-04 21:09:38
996,5,2024,2019.82,1995.17,-0.012204057787327516,2024-02-10 21:01:35
996,6,2024,1995.17,2112.5,0.05880701895076606,2024-02-18 21:01:52
996,7,2024,2112.5,2027.1,-0.040426035502958625,2024-02-24 21:01:59
996,8,2024,2027.1,2121.4,0.046519658625622906,2024-03-02 21:01:49
996,9,2024,2121.4,2405.82,0.13407183935137176,2024-03-09 21:01:48
996,10,2024,2405.82,2699.62,0.12212052439500864,2024-03-16 21:01:55
996,11,2024,2699.62,3094.04,0.1461020439913766,2024-03-23 21:01:38
996,12,2024,3094.04,3721.32,0.2027381675737871,2024-03-30 21:01:35
996,13,2024,3721.32,3714.0,-0.001967043952146057,2024-04-06 21:01:35
996,14,2024,3714.0,2576.08,-0.30638664512654823,2024-04-13 21:01:43
996,15,2024,2576.08,3108.07,0.2065114437439832,2024-04-20 21:01:49
996,16,2024,3108.07,2965.03,-0.04602212948871807,2024-04-27 21:01:45
996,17,2024,2965.03,2895.79,-0.023352208915255572,2024-05-04 21:02:07
1005,5,2024,3.12,3.47,0.1121794871794872,2024-02-10 21:02:12
1005,6,2024,3.47,3.63,0.046109510086455245,2024-02-18 21:02:34
1005,7,2024,3.63,4.03,0.11019283746556484,2024-02-24 21:02:47
1005,8,2024,4.03,4.57,0.13399503722084366,2024-03-02 21:02:22
1005,9,2024,4.57,4.36,-0.04595185995623631,2024-03-09 21:02:24
1005,10,2024,4.36,3.95,-0.09403669724770644,2024-03-16 21:02:45
1005,11,2024,3.95,4.4,0.11392405063291143,2024-03-23 21:02:47
1005,12,2024,4.4,4.57,0.038636363636363615,2024-03-30 21:02:36
1005,13,2024,4.57,3.97,-0.1312910284463895,2024-04-06 21:02:55
1005,14,2024,3.97,2.56,-0.35516372795969775,2024-04-13 21:03:49
1005,15,2024,2.56,3.12,0.21875000000000003,2024-04-20 21:04:03
1005,16,2024,3.12,2.91,-0.06730769230769229,2024-04-27 21:03:55
1005,17,2024,2.91,2.86,-0.01718213058419253,2024-05-04 21:04:13
1011,5,2024,0.996678,1.022,0.02540640006100272,2024-02-10 21:02:21
1011,6,2024,1.022,1.15,0.1252446183953032,2024-02-18 03:00:09
1011,7,2024,1.15,1.32,0.14782608695652188,2024-02-24 21:02:49
1011,8,2024,1.32,2.14,0.6212121212121212,2024-03-02 21:02:24
1011,9,2024,2.14,3.07,0.4345794392523363,2024-03-09 21:01:39
1011,10,2024,3.07,2.77,-0.09771986970684034,2024-03-16 21:01:34
1011,11,2024,2.77,2.85,0.028880866425992805,2024-03-23 21:01:28
1011,12,2024,2.85,2.81,-0.014035087719298258,2024-03-30 21:01:37
1011,13,2024,2.81,2.65,-0.05693950177935948,2024-04-06 21:01:50
1011,14,2024,2.65,1.83,-0.3094339622641509,2024-04-13 21:02:04
1011,15,2024,1.83,2.29,0.2513661202185792,2024-04-20 21:02:13
1011,16,2024,2.29,2.34,0.0218340611353711,2024-04-27 21:02:08
1011,17,2024,2.34,2.19,-0.06410256410256407,2024-05-04 21:02:20
1014,5,2024,0.284519,0.299278,0.051873512840970075,2024-02-10 21:04:52
1014,6,2024,0.299278,0.323643,0.08141259965650675,2024-02-18 03:02:33
1014,7,2024,0.323643,0.352568,0.08937316734797285,2024-02-24 21:05:58
1014,8,2024,0.352568,0.501236,0.42167184770030186,2024-03-02 21:05:07
1014,9,2024,0.501236,0.636108,0.2690788371146526,2024-03-09 21:04:15
1014,10,2024,0.636108,0.525015,-0.17464487162557302,2024-03-16 21:04:04
1014,11,2024,0.525015,0.496224,-0.05483843318762323,2024-03-23 21:04:21
1014,12,2024,0.496224,0.497431,0.0024323692525956295,2024-03-30 21:04:33
1014,13,2024,0.497431,0.44163,-0.11217837247779086,2024-04-06 21:05:18
1014,14,2024,0.44163,0.287371,-0.34929465842447305,2024-04-13 21:06:45
1014,15,2024,0.287371,0.353523,0.23019720152694598,2024-04-20 21:07:00
1014,16,2024,0.353523,0.31882,-0.09816334439343405,2024-04-27 21:06:30
1014,17,2024,0.31882,0.309323,-0.029787968132488483,2024-05-04 21:07:09
1032,5,2024,0.0202284,0.0210893,0.0425589764885012,2024-02-10 21:05:18
1032,6,2024,0.0210893,0.0226886,0.0758346649722846,2024-02-18 03:03:06
1032,7,2024,0.0226886,0.0241445,0.06416878961240445,2024-02-24 21:06:36
