,id_project,name,score,position,platform,year,week
0,25485,Dyson Sphere,0.00,14738,polygon-zkevm,2024,3
1,25485,Dyson Sphere,0.00,14874,polygon-zkevm,2024,4
2,25794,Kokonut Swap,0.00,15017,polygon-zkevm,2024,4
3,25485,Dyson Sphere,0.00,28107,polygon-zkevm,2024,5
4,25794,Kokonut Swap,0.00,28435,polygon-zkevm,2024,5
5,25485,Dyson Sphere,0.83,10605,polygon-zkevm,2024,6
6,25794,Kokonut Swap,0.00,12910,polygon-zkevm,2024,6
