,category,platform,date,year,week,id_project,project_name,start_price,end_price,performance,score
49,General,polygon-ecosystem,2024-04-13 21:12:38,2024,14,3750,UMA,3.8,2.25,-0.40789473684210525,53.5
50,General,polygon-ecosystem,2024-04-13 21:13:04,2024,14,1105,Telcoin,0.00371271,0.00299459,-0.19342205558742806,44.39
51,General,polygon-ecosystem,2024-04-13 21:13:23,2024,14,282,Band Protocol,2.03,1.33,-0.34482758620689646,58.96
52,General,polygon-ecosystem,2024-04-13 21:13:43,2024,14,4689,yearn.finance,8377.07,6050.73,-0.27770330198983656,60.7
53,General,polygon-ecosystem,2024-04-13 21:15:02,2024,14,10909,Synapse,1.34,1.027,-0.23358208955223891,31.2
54,General,polygon-ecosystem,2024-04-13 21:14:49,2024,14,4341,Balancer,4.72,3.57,-0.24364406779661016,35.48
55,General,polygon-ecosystem,2024-04-13 21:18:06,2024,14,10709,The Doge NFT,0.0127212,0.0134039,0.05366632078734707,18.31
56,General,polygon-ecosystem,2024-04-13 21:15:18,2024,14,9795,Coin98,0.376712,0.250847,-0.33411465522733547,35.73
57,General,polygon-ecosystem,2024-04-13 21:15:55,2024,14,22460,Open Campus,0.888842,0.469219,-0.4721007783160562,26.95
58,General,polygon-ecosystem,2024-04-13 21:16:14,2024,14,1259,Tellor,85.96,47.04,-0.4527687296416938,50.92
59,General,polygon-ecosystem,2024-04-13 21:16:53,2024,14,3752,Cartesi,0.27544,0.164602,-0.4024034272436829,18.69
60,General,polygon-ecosystem,2024-04-13 21:17:09,2024,14,3127,Everipedia,0.0116146,0.00779546,-0.32882234429080637,54.26
61,General,polygon-ecosystem,2024-04-13 21:18:47,2024,14,3144,Orbs,0.0423973,0.0436996,0.03071657865005553,36.81
62,General,polygon-ecosystem,2024-04-13 21:19:26,2024,14,21525,AllianceBlock Nexera,0.213288,0.162836,-0.23654401560331567,33.97
63,General,polygon-ecosystem,2024-04-13 21:19:41,2024,14,21706,SmarDex,0.0202632,0.0183504,-0.09439772592680323,21.63
64,General,polygon-ecosystem,2024-04-13 21:19:57,2024,14,22494,Autonolas,3.81,3.53,-0.07349081364829403,26.05
65,General,polygon-ecosystem,2024-04-13 21:21:07,2024,14,3457,inSure,0.00581682,0.00401113,-0.3104256277484949,18.69
66,General,polygon-ecosystem,2024-04-13 21:19:23,2024,14,776,Covalent,0.270374,0.200784,-0.25738421593792304,42.14
67,General,polygon-ecosystem,2024-04-13 21:23:43,2024,14,23158,Multibit,0.135708,0.119788,-0.11731069649541656,27.54
68,General,polygon-ecosystem,2024-04-13 21:21:22,2024,14,5519,tBTC,68426.0,61932.0,-0.09490544529857071,11.68
69,General,polygon-ecosystem,2024-04-13 21:20:00,2024,14,687,Civic,0.206854,0.146449,-0.29201755827781917,55.4
70,General,polygon-ecosystem,2024-04-13 21:20:39,2024,14,18805,Hashflow,0.405288,0.259622,-0.3594135528315666,40.57
71,General,polygon-ecosystem,2024-04-13 21:19:54,2024,14,6790,Escoin Token,1.18,1.12,-0.0508474576271185,22.88
72,General,polygon-ecosystem,2024-04-13 21:20:51,2024,14,12260,Gains Network,4.47,3.2,-0.2841163310961968,32.42
73,General,polygon-ecosystem,2024-04-13 21:20:56,2024,14,16688,Stargate Finance,0.743912,0.48456,-0.3486326339674585,19.03
74,General,polygon-ecosystem,2024-04-13 21:20:31,2024,14,9735,Vulcan Forged,6.55,4.34,-0.3374045801526718,34.4
75,General,polygon-ecosystem,2024-04-13 21:21:25,2024,14,5619,DODO,0.2259,0.137491,-0.3913634351482957,42.81
76,General,polygon-ecosystem,2024-04-13 21:21:39,2024,14,8844,Dogelon Mars,2.66518e-07,1.8737e-07,-0.29697056108780645,36.73
77,General,polygon-ecosystem,2024-04-13 21:20:37,2024,14,5397,Aavegotchi,3.04,1.75,-0.4243421052631579,31.8
78,General,polygon-ecosystem,2024-04-13 21:21:48,2024,14,22479,crvUSD,0.995239,1.002,0.006793343106530208,46.32
79,General,polygon-ecosystem,2024-04-13 21:22:34,2024,14,7598,Ethernity Chain,6.79,4.04,-0.4050073637702504,36.95
80,General,polygon-ecosystem,2024-04-13 21:22:43,2024,14,16853,Stader MaticX,0.991016,0.693111,-0.3006056410794578,25.06
81,General,polygon-ecosystem,2024-04-13 21:23:41,2024,14,3744,WazirX,0.282037,0.195135,-0.3081226931218244,56.78
82,General,polygon-ecosystem,2024-04-13 21:23:19,2024,14,8485,Zignaly,0.091766,0.078449,-0.14511910729464067,35.26
83,General,polygon-ecosystem,2024-04-13 21:22:52,2024,14,1099,STASIS EURO,1.083,1.076,-0.0064635272391504114,37.16
84,General,polygon-ecosystem,2024-04-13 21:24:05,2024,14,8843,Kyber Network Crystal,0.739172,0.486373,-0.3420029438344527,62.47
85,General,polygon-ecosystem,2024-04-13 21:25:00,2024,14,10720,Gelato,0.499311,0.379398,-0.24015693625816373,41.19
86,General,polygon-ecosystem,2024-04-13 21:24:43,2024,14,1142,Request,0.158181,0.111846,-0.29292392891687363,53.14
87,General,polygon-ecosystem,2024-04-13 21:24:26,2024,14,6445,Badger DAO,6.15,3.62,-0.4113821138211382,29.43
88,General,polygon-ecosystem,2024-04-13 21:25:11,2024,14,12078,Nakamoto Games,1.83,1.4,-0.23497267759562848,35.17
89,General,polygon-ecosystem,2024-04-13 21:23:58,2024,14,5918,CertiK,0.955492,0.707328,-0.25972378627973863,31.34
90,General,polygon-ecosystem,2024-04-13 21:26:13,2024,14,8518,GamerCoin,0.177683,0.119928,-0.32504516470343253,26.5
91,General,polygon-ecosystem,2024-04-13 21:25:31,2024,14,8050,Liquity USD,0.997832,0.991131,-0.006715559332633216,51.16
92,General,polygon-ecosystem,2024-04-13 21:25:35,2024,14,11494,IX Swap,0.69905,0.408036,-0.41629926328588795,30.97
93,General,polygon-ecosystem,2024-04-13 21:27:14,2024,14,5399,Frontier,1.17,0.626806,-0.46426837606837607,34.16
94,General,polygon-ecosystem,2024-04-13 21:28:52,2024,14,9802,Automata,0.188788,0.141541,-0.2502648473419921,35.98
95,General,polygon-ecosystem,2024-04-13 21:27:06,2024,14,18825,Across Protocol,0.325214,0.21069,-0.352149661453689,26.03
96,General,polygon-ecosystem,2024-04-13 21:27:57,2024,14,649,Celsius Network,0.229284,0.122778,-0.4645156225467106,35.86
97,General,polygon-ecosystem,2024-04-13 21:28:16,2024,14,1058,REN,0.095146,0.05332,-0.43959809135433964,60.63
98,General,polygon-ecosystem,2024-04-13 21:29:10,2024,14,18798,ARPA,0.091975,0.066913,-0.2724870888828486,34.21
99,General,polygon-ecosystem,2024-04-13 21:29:43,2024,14,10350,Polytrade,2.68,1.77,-0.3395522388059702,35.27
100,General,polygon-ecosystem,2024-04-13 21:00:07,2024,14,376,Bitcoin,68453.0,61846.0,-0.0965187793084306,85.51
