,category,platform,date,year,week,id_project,project_name,start_price,end_price,performance,score
0,General,polygon-ecosystem,2024-04-06 21:00:13,2024,13,345,Binance Coin,606.21,585.35,-0.034410517807360506,71.67
1,General,polygon-ecosystem,2024-04-06 21:00:22,2024,13,992,USD Coin,0.999951,1.001,0.001049051403518628,42.15
2,General,polygon-ecosystem,2024-04-06 21:00:40,2024,13,2872,Wrapped Bitcoin,69875.0,68505.0,-0.01960644007155635,39.01
3,General,polygon-ecosystem,2024-04-06 21:00:38,2024,13,659,ChainLink,19.09,17.5,-0.08328968046097432,69.3
4,General,polygon-ecosystem,2024-04-06 21:00:44,2024,13,5395,Uniswap,12.73,11.25,-0.11626080125687356,65.57
5,General,polygon-ecosystem,2024-04-06 21:00:47,2024,13,1036,Polygon,0.98779,0.896547,-0.09237084805474845,70.2
6,General,polygon-ecosystem,2024-04-06 21:01:03,2024,13,865,Dai,0.998781,1.001,0.002221708262371691,39.76
7,General,polygon-ecosystem,2024-04-06 21:01:17,2024,13,4469,Render Token,10.83,9.52,-0.12096029547553097,45.05
8,General,polygon-ecosystem,2024-04-06 21:01:31,2024,13,6569,The Graph,0.390797,0.335957,-0.1403286105062219,68.16
9,General,polygon-ecosystem,2024-04-06 21:01:35,2024,13,996,Maker,3721.32,3714.0,-0.001967043952146057,65.61
10,General,polygon-ecosystem,2024-04-06 21:01:41,2024,13,5920,Injective Protocol,36.29,34.89,-0.03857812069440614,45.64
11,General,polygon-ecosystem,2024-04-06 21:02:00,2024,13,6723,Lido DAO,2.82,2.52,-0.1063829787234042,67.4
12,General,polygon-ecosystem,2024-04-06 21:02:13,2024,13,13879,Rocket Pool ETH,3862.62,3697.41,-0.04277148671109248,36.45
13,General,polygon-ecosystem,2024-04-06 21:02:30,2024,13,5613,Aave,125.16,117.75,-0.059204218600191726,68.52
14,General,polygon-ecosystem,2024-04-06 21:02:32,2024,13,18835,Bonk,2.74e-05,2.268e-05,-0.17226277372262772,26.99
15,General,polygon-ecosystem,2024-04-06 21:02:42,2024,13,4708,SAND,0.705045,0.608391,-0.13708912197093803,61.82
16,General,polygon-ecosystem,2024-04-06 21:02:55,2024,13,1005,Synthetix Network Token,4.57,3.97,-0.1312910284463895,65.88
17,General,polygon-ecosystem,2024-04-06 21:03:25,2024,13,18821,Axelar,2.01,1.5,-0.253731343283582,42.73
18,General,polygon-ecosystem,2024-04-06 21:03:18,2024,13,5649,APEcoin,1.99,1.71,-0.14070351758793972,39.92
19,General,polygon-ecosystem,2024-04-06 21:03:22,2024,13,907,Decentraland,0.66595,0.589481,-0.11482693895938134,68.55
20,General,polygon-ecosystem,2024-04-06 21:04:05,2024,13,18838,Frax Ether,3471.82,3336.22,-0.03905732440045865,27.88
21,General,polygon-ecosystem,2024-04-06 21:04:43,2024,13,10321,WOO Network,0.439599,0.415797,-0.054144800147407045,36.86
22,General,polygon-ecosystem,2024-04-06 21:04:45,2024,13,4696,Curve DAO Token,0.694911,0.623114,-0.10331826665573002,65.97
23,General,polygon-ecosystem,2024-04-06 21:04:50,2024,13,1121,Ocean Protocol,1.32,1.13,-0.14393939393939406,59.06
24,General,polygon-ecosystem,2024-04-06 21:05:12,2024,13,1028,NEXO,1.31,1.33,0.015267175572519097,56.46
25,General,polygon-ecosystem,2024-04-06 21:05:20,2024,13,6641,1inch,0.614314,0.544748,-0.11324176235605897,64.52
26,General,polygon-ecosystem,2024-04-06 21:05:23,2024,13,1090,IoTeX,0.074532,0.076479,0.026123007567219508,63.73
27,General,polygon-ecosystem,2024-04-06 21:05:33,2024,13,19695,Coinbase Wrapped Staked ETH,3727.92,3577.07,-0.04046492414000298,15.17
28,General,polygon-ecosystem,2024-04-06 21:05:38,2024,13,6570,Frax,0.996993,0.998224,0.0012347127813334517,55.7
29,General,polygon-ecosystem,2024-04-06 21:06:22,2024,13,188,Ankr,0.056782,0.060112,0.05864534535592265,44.83
30,General,polygon-ecosystem,2024-04-06 21:05:59,2024,13,3720,Rocket Pool,29.17,27.44,-0.05930750771340419,39.09
31,General,polygon-ecosystem,2024-04-06 21:05:25,2024,13,16387,STEPN,0.37151,0.30616,-0.17590374417916077,45.19
32,General,polygon-ecosystem,2024-04-06 21:05:44,2024,13,18839,Staked Frax Ether,3752.6,3606.86,-0.03883707296274577,27.33
33,General,polygon-ecosystem,2024-04-06 21:05:43,2024,13,3,0x,0.753281,0.662046,-0.12111682094729584,62.68
34,General,polygon-ecosystem,2024-04-06 21:05:51,2024,13,7424,SuperFarm,1.33,1.15,-0.13533834586466176,36.22
35,General,polygon-ecosystem,2024-04-06 21:05:52,2024,13,6597,Frax Share,7.55,6.8,-0.09933774834437087,53.89
36,General,polygon-ecosystem,2024-04-06 21:05:56,2024,13,1052,Golem,0.593216,0.53878,-0.09176421404682263,54.68
37,General,polygon-ecosystem,2024-04-06 21:06:20,2024,13,4706,MANTRA DAO,0.703583,0.67962,-0.03405852614403696,48.14
38,General,polygon-ecosystem,2024-04-06 21:06:43,2024,13,7426,Mask Network,5.45,5.09,-0.06605504587155969,37.27
39,General,polygon-ecosystem,2024-04-06 21:06:34,2024,13,4340,Compound,77.66,72.35,-0.06837496780839561,35.79
40,General,polygon-ecosystem,2024-04-06 21:06:54,2024,13,1002,TrueUSD,1.0,1.001,0.0009999999999998899,46.89
41,General,polygon-ecosystem,2024-04-06 21:07:43,2024,13,9791,Yield Guild Games,1.41,1.26,-0.1063829787234042,43.52
42,General,polygon-ecosystem,2024-04-06 21:06:56,2024,13,291,Basic Attention Token,0.330758,0.296607,-0.10325071502427753,29.08
43,General,polygon-ecosystem,2024-04-06 21:06:58,2024,13,1281,OriginTrail,1.22,1.032,-0.15409836065573768,59.0
44,General,polygon-ecosystem,2024-04-06 21:08:17,2024,13,6298,API3,3.69,3.22,-0.12737127371273707,60.08
45,General,polygon-ecosystem,2024-04-06 21:08:07,2024,13,24672,Vanar Chain,0.282586,0.231178,-0.18191984033179284,20.58
46,General,polygon-ecosystem,2024-04-06 21:08:53,2024,13,4692,Sushi,1.85,1.59,-0.14054054054054055,54.24
47,General,polygon-ecosystem,2024-04-06 21:09:00,2024,13,7173,SafePal,0.764782,0.726422,-0.050158084264535455,44.65
48,General,polygon-ecosystem,2024-04-06 21:09:21,2024,13,3750,UMA,4.26,3.8,-0.10798122065727699,53.64
49,General,polygon-ecosystem,2024-04-06 21:09:51,2024,13,1105,Telcoin,0.00401479,0.00371271,-0.07524179346864959,45.8
50,General,polygon-ecosystem,2024-04-06 21:09:41,2024,13,282,Band Protocol,2.28,2.03,-0.10964912280701755,58.4
51,General,polygon-ecosystem,2024-04-06 21:10:04,2024,13,4689,yearn.finance,8919.76,8377.07,-0.06084132308492611,58.54
52,General,polygon-ecosystem,2024-04-06 21:10:38,2024,13,4341,Balancer,5.04,4.72,-0.06349206349206354,35.68
53,General,polygon-ecosystem,2024-04-06 21:11:31,2024,13,9795,Coin98,0.423677,0.376712,-0.11085095485475971,36.98
54,General,polygon-ecosystem,2024-04-06 21:11:01,2024,13,22460,Open Campus,1.035,0.888842,-0.14121545893719797,27.67
55,General,polygon-ecosystem,2024-04-06 21:11:29,2024,13,3127,Everipedia,0.0142102,0.0116146,-0.18265752769137664,54.88
56,General,polygon-ecosystem,2024-04-06 21:11:51,2024,13,10909,Synapse,1.26,1.34,0.06349206349206354,32.74
57,General,polygon-ecosystem,2024-04-06 21:11:39,2024,13,1259,Tellor,95.79,85.96,-0.10262031527299313,56.9
58,General,polygon-ecosystem,2024-04-06 21:12:00,2024,13,22524,Osaka Protocol,3.09252e-07,3.77696e-07,0.22132112322636555,24.36
59,General,polygon-ecosystem,2024-04-06 21:10:43,2024,13,10709,The Doge NFT,0.0185977,0.0127212,-0.31597993300246807,18.19
60,General,polygon-ecosystem,2024-04-06 21:11:37,2024,13,3752,Cartesi,0.319622,0.27544,-0.13823203659322575,18.67
61,General,polygon-ecosystem,2024-04-06 21:13:07,2024,13,21525,AllianceBlock Nexera,0.252136,0.213288,-0.15407557825935217,34.18
62,General,polygon-ecosystem,2024-04-06 21:13:24,2024,13,776,Covalent,0.308641,0.270374,-0.12398547179409085,40.48
63,General,polygon-ecosystem,2024-04-06 21:13:00,2024,13,3144,Orbs,0.0467725,0.0423973,-0.09354214549147474,36.98
64,General,polygon-ecosystem,2024-04-06 21:14:45,2024,13,21706,SmarDex,0.0210061,0.0202632,-0.03536591751919686,25.59
65,General,polygon-ecosystem,2024-04-06 21:14:16,2024,13,687,Civic,0.230966,0.206854,-0.10439631807278991,55.64
66,General,polygon-ecosystem,2024-04-06 21:14:03,2024,13,8844,Dogelon Mars,3.41437e-07,2.66518e-07,-0.219422616763854,36.95
67,General,polygon-ecosystem,2024-04-06 21:14:42,2024,13,9735,Vulcan Forged,7.35,6.55,-0.10884353741496597,34.65
68,General,polygon-ecosystem,2024-04-06 21:15:02,2024,13,18805,Hashflow,0.447288,0.405288,-0.09389923270912709,34.34
69,General,polygon-ecosystem,2024-04-06 21:15:06,2024,13,22494,Autonolas,3.91,3.81,-0.0255754475703325,25.29
70,General,polygon-ecosystem,2024-04-06 21:15:09,2024,13,12260,Gains Network,4.95,4.47,-0.09696969696969705,33.42
71,General,polygon-ecosystem,2024-04-06 21:16:03,2024,13,16688,Stargate Finance,0.75362,0.743912,-0.012881823730792627,19.03
72,General,polygon-ecosystem,2024-04-06 21:15:29,2024,13,3457,inSure,0.00612332,0.00581682,-0.05005454557331635,20.41
73,General,polygon-ecosystem,2024-04-06 21:15:54,2024,13,5619,DODO,0.249527,0.2259,-0.09468714808417529,43.1
74,General,polygon-ecosystem,2024-04-06 21:16:16,2024,13,22479,crvUSD,0.994694,0.995239,0.0005479071955797639,46.36
75,General,polygon-ecosystem,2024-04-06 21:20:08,2024,13,5397,Aavegotchi,2.06,3.04,0.4757281553398058,32.47
76,General,polygon-ecosystem,2024-04-06 21:16:25,2024,13,16853,Stader MaticX,1.092,0.991016,-0.09247619047619053,25.9
77,General,polygon-ecosystem,2024-04-06 21:16:09,2024,13,8843,Kyber Network Crystal,0.883845,0.739172,-0.16368594040810316,62.34
78,General,polygon-ecosystem,2024-04-06 21:16:32,2024,13,12078,Nakamoto Games,2.23,1.83,-0.179372197309417,36.09
79,General,polygon-ecosystem,2024-04-06 21:18:05,2024,13,11494,IX Swap,0.77839,0.69905,-0.10192833926437914,28.04
80,General,polygon-ecosystem,2024-04-06 21:17:43,2024,13,1099,STASIS EURO,1.078,1.083,0.00463821892393311,34.35
81,General,polygon-ecosystem,2024-04-06 21:16:46,2024,13,3744,WazirX,0.31444,0.282037,-0.10304986642920753,58.47
