,category,platform,date,year,week,id_project,project_name,start_price,end_price,performance,score
0,General,polygon-ecosystem,2024-03-30 21:00:12,2024,12,345,Binance Coin,559.29,606.21,0.0838920774553453,70.79
1,General,polygon-ecosystem,2024-03-30 21:00:19,2024,12,992,USD Coin,1.0,0.999951,-4.899999999996574e-05,40.7
2,General,polygon-ecosystem,2024-03-30 21:00:34,2024,12,659,ChainLink,18.29,19.09,0.043739748496446185,69.15
3,General,polygon-ecosystem,2024-03-30 21:00:37,2024,12,2872,Wrapped Bitcoin,64931.0,69875.0,0.07614236651214366,46.74
4,General,polygon-ecosystem,2024-03-30 21:00:41,2024,12,1036,Polygon,0.993654,0.98779,-0.005901450605542866,70.6
5,General,polygon-ecosystem,2024-03-30 21:00:43,2024,12,5395,Uniswap,11.82,12.73,0.07698815566835872,65.54
6,General,polygon-ecosystem,2024-03-30 21:00:57,2024,12,865,Dai,0.998062,0.998781,0.000720396127695499,39.86
7,General,polygon-ecosystem,2024-03-30 21:01:09,2024,12,4469,Render Token,10.77,10.83,0.00557103064066857,43.17
8,General,polygon-ecosystem,2024-03-30 21:01:22,2024,12,6569,The Graph,0.369822,0.390797,0.05671647441201449,68.05
9,General,polygon-ecosystem,2024-03-30 21:01:26,2024,12,5920,Injective Protocol,35.79,36.29,0.013970382788488405,43.15
10,General,polygon-ecosystem,2024-03-30 21:01:35,2024,12,996,Maker,3094.04,3721.32,0.2027381675737871,65.12
11,General,polygon-ecosystem,2024-03-30 21:01:43,2024,12,6723,Lido DAO,2.89,2.82,-0.02422145328719733,66.2
12,General,polygon-ecosystem,2024-03-30 21:02:05,2024,12,13879,Rocket Pool ETH,3740.46,3862.62,0.03265908471150603,36.07
13,General,polygon-ecosystem,2024-03-30 21:02:13,2024,12,5613,Aave,122.87,125.16,0.018637584438837732,67.98
14,General,polygon-ecosystem,2024-03-30 21:02:32,2024,12,18835,Bonk,2.278e-05,2.74e-05,0.20280948200175594,25.8
15,General,polygon-ecosystem,2024-03-30 21:02:36,2024,12,1005,Synthetix Network Token,4.4,4.57,0.038636363636363615,64.54
16,General,polygon-ecosystem,2024-03-30 21:02:26,2024,12,4708,SAND,0.678704,0.705045,0.038810733397769956,60.52
17,General,polygon-ecosystem,2024-03-30 21:03:12,2024,12,5649,APEcoin,1.93,1.99,0.03108808290155443,39.26
18,General,polygon-ecosystem,2024-03-30 21:03:10,2024,12,907,Decentraland,0.642699,0.66595,0.03617712179418362,68.08
19,General,polygon-ecosystem,2024-03-30 21:03:14,2024,12,18821,Axelar,1.94,2.01,0.036082474226804044,42.48
20,General,polygon-ecosystem,2024-03-30 21:03:44,2024,12,18838,Frax Ether,3370.79,3471.82,0.02997220236205762,27.56
21,General,polygon-ecosystem,2024-03-30 21:04:12,2024,12,10321,WOO Network,0.430863,0.439599,0.020275586439309067,35.37
22,General,polygon-ecosystem,2024-03-30 21:04:30,2024,12,3,0x,0.861157,0.753281,-0.1252686792303842,53.9
23,General,polygon-ecosystem,2024-03-30 21:04:15,2024,12,4696,Curve DAO Token,0.673121,0.694911,0.03237159440873183,65.53
24,General,polygon-ecosystem,2024-03-30 21:04:23,2024,12,1028,NEXO,1.35,1.31,-0.029629629629629655,56.84
25,General,polygon-ecosystem,2024-03-30 21:04:37,2024,12,1090,IoTeX,0.073108,0.074532,0.019478032499863143,62.9
26,General,polygon-ecosystem,2024-03-30 21:04:38,2024,12,18839,Staked Frax Ether,3643.7,3752.6,0.029887202568817436,27.39
27,General,polygon-ecosystem,2024-03-30 21:04:46,2024,12,1121,Ocean Protocol,1.081,1.32,0.22109158186864025,58.18
28,General,polygon-ecosystem,2024-03-30 21:04:48,2024,12,19695,Coinbase Wrapped Staked ETH,3599.62,3727.92,0.03564265116873453,15.04
29,General,polygon-ecosystem,2024-03-30 21:04:51,2024,12,6641,1inch,0.550957,0.614314,0.1149944551026668,64.13
30,General,polygon-ecosystem,2024-03-30 21:04:54,2024,12,3720,Rocket Pool,31.2,29.17,-0.06506410256410249,37.5
31,General,polygon-ecosystem,2024-03-30 21:04:50,2024,12,6570,Frax,0.996442,0.996993,0.0005529674582163017,55.75
32,General,polygon-ecosystem,2024-03-30 21:04:58,2024,12,1002,TrueUSD,1.01,1.0,-0.00990099009900991,47.05
33,General,polygon-ecosystem,2024-03-30 21:05:24,2024,12,16387,STEPN,0.291743,0.37151,0.27341530045279594,45.0
34,General,polygon-ecosystem,2024-03-30 21:05:11,2024,12,6597,Frax Share,7.34,7.55,0.028610354223433238,52.47
35,General,polygon-ecosystem,2024-03-30 21:05:13,2024,12,7424,SuperFarm,1.28,1.33,0.039062500000000035,35.47
36,General,polygon-ecosystem,2024-03-30 21:06:00,2024,12,4706,MANTRA DAO,0.564412,0.703583,0.24657696859740744,47.71
37,General,polygon-ecosystem,2024-03-30 21:05:40,2024,12,4340,Compound,71.11,77.66,0.09211081423147233,35.1
38,General,polygon-ecosystem,2024-03-30 21:05:42,2024,12,1052,Golem,0.486486,0.593216,0.21938966383410827,54.1
39,General,polygon-ecosystem,2024-03-30 21:05:49,2024,12,1281,OriginTrail,1.18,1.22,0.0338983050847458,57.28
40,General,polygon-ecosystem,2024-03-30 21:06:15,2024,12,291,Basic Attention Token,0.300747,0.330758,0.09978819406344872,35.47
41,General,polygon-ecosystem,2024-03-30 21:06:07,2024,12,7426,Mask Network,4.72,5.45,0.15466101694915263,37.2
42,General,polygon-ecosystem,2024-03-30 21:06:19,2024,12,188,Ankr,0.0434848,0.056782,0.30578960924276993,43.62
43,General,polygon-ecosystem,2024-03-30 21:06:56,2024,12,6298,API3,3.66,3.69,0.008196721311475356,58.89
44,General,polygon-ecosystem,2024-03-30 21:07:13,2024,12,24672,Vanar Chain,0.263413,0.282586,0.07278684043688047,20.29
45,General,polygon-ecosystem,2024-03-30 21:08:02,2024,12,9791,Yield Guild Games,1.007,1.41,0.40019860973187693,50.71
46,General,polygon-ecosystem,2024-03-30 21:07:33,2024,12,7173,SafePal,0.732504,0.764782,0.04406528838067767,43.88
47,General,polygon-ecosystem,2024-03-30 21:07:52,2024,12,4692,Sushi,1.69,1.85,0.09467455621301783,53.03
48,General,polygon-ecosystem,2024-03-30 21:07:49,2024,12,1105,Telcoin,0.00421498,0.00401479,-0.047494887282976496,44.11
49,General,polygon-ecosystem,2024-03-30 21:08:12,2024,12,3750,UMA,3.84,4.26,0.10937499999999999,52.94
