,category,platform,date,year,week,id_project,project_name,start_price,end_price,performance,score
74,General,polygon-ecosystem,2024-04-20 21:17:19,2024,15,8485,Zignaly,0.078449,0.095283,0.21458527196012697,36.07
75,General,polygon-ecosystem,2024-04-20 21:14:57,2024,15,22479,crvUSD,1.002,0.998728,-0.0032654690618763,46.35
76,General,polygon-ecosystem,2024-04-20 21:18:42,2024,15,8844,Dogelon Mars,1.8737e-07,2.09833e-07,0.11988578747931904,36.81
77,General,polygon-ecosystem,2024-04-20 21:18:04,2024,15,3457,inSure,0.00401113,0.00594715,0.4826619930044651,19.11
78,General,polygon-ecosystem,2024-04-20 21:17:21,2024,15,8050,Liquity USD,0.991131,0.999074,0.008014076847561053,51.23
79,General,polygon-ecosystem,2024-04-20 21:19:44,2024,15,16853,Stader MaticX,0.693111,0.817772,0.17985719459076543,25.36
80,General,polygon-ecosystem,2024-04-20 21:20:55,2024,15,5619,DODO,0.137491,0.172987,0.25816962564822427,42.9
81,General,polygon-ecosystem,2024-04-20 21:20:45,2024,15,12078,Nakamoto Games,1.4,1.64,0.17142857142857143,35.99
82,General,polygon-ecosystem,2024-04-20 21:19:11,2024,15,16688,Stargate Finance,0.48456,0.538691,0.11171165593528158,19.32
83,General,polygon-ecosystem,2024-04-20 21:21:00,2024,15,3744,WazirX,0.195135,0.246975,0.26566223383811205,58.52
84,General,polygon-ecosystem,2024-04-20 21:22:51,2024,15,8518,GamerCoin,0.119928,0.16778,0.399006070308852,26.42
85,General,polygon-ecosystem,2024-04-20 21:21:27,2024,15,1142,Request,0.111846,0.134005,0.19812063015217363,54.46
86,General,polygon-ecosystem,2024-04-20 21:21:49,2024,15,8843,Kyber Network Crystal,0.486373,0.626526,0.2881594989853467,62.31
87,General,polygon-ecosystem,2024-04-20 21:20:06,2024,15,5918,CertiK,0.707328,0.769974,0.08856711454940296,31.72
88,General,polygon-ecosystem,2024-04-20 21:21:40,2024,15,7598,Ethernity Chain,4.04,4.88,0.20792079207920788,36.66
89,General,polygon-ecosystem,2024-04-20 21:19:22,2024,15,4569,MATH,0.543297,0.513649,-0.05457052035995046,58.28
90,General,polygon-ecosystem,2024-04-20 21:24:03,2024,15,11494,IX Swap,0.408036,0.559785,0.3719010087345233,27.69
91,General,polygon-ecosystem,2024-04-20 21:21:06,2024,15,5397,Aavegotchi,1.75,2.08,0.1885714285714286,32.57
92,General,polygon-ecosystem,2024-04-20 21:20:42,2024,15,10720,Gelato,0.379398,0.351087,-0.07462084670978769,42.0
93,General,polygon-ecosystem,2024-04-20 21:23:22,2024,15,6445,Badger DAO,3.62,4.75,0.31215469613259667,31.65
94,General,polygon-ecosystem,2024-04-20 21:23:32,2024,15,18825,Across Protocol,0.21069,0.222168,0.05447814324362816,26.2
95,General,polygon-ecosystem,2024-04-20 21:24:26,2024,15,18798,ARPA,0.066913,0.076231,0.13925545110815526,34.46
96,General,polygon-ecosystem,2024-04-20 21:23:12,2024,15,9802,Automata,0.141541,0.175822,0.2421983736161254,36.15
97,General,polygon-ecosystem,2024-04-20 21:25:37,2024,15,8316,Boson Protocol,0.495776,0.6243,0.2592380429871554,35.02
98,General,polygon-ecosystem,2024-04-20 21:24:35,2024,15,19439,DIMO,0.304916,0.328314,0.07673588791667205,25.9
99,General,polygon-ecosystem,2024-04-20 21:26:37,2024,15,10350,Polytrade,1.77,1.88,0.06214689265536716,30.27
100,General,polygon-ecosystem,2024-04-20 21:00:06,2024,15,376,Bitcoin,61846.0,64720.0,0.0464702648514051,85.96
