category,platform,date,year,week,id_project,project_name,start_price,end_price,performance,score
General,polygon-ecosystem,2024-04-20 21:12:15,2024,16,3144,Orbs,0.0399732,-,-,36.03
General,polygon-ecosystem,2024-04-20 21:15:55,2024,16,3752,Cartesi,0.218639,-,-,21.33
General,polygon-ecosystem,2024-04-20 21:13:52,2024,16,6790,Escoin Token,1.2,-,-,23.1
General,polygon-ecosystem,2024-04-20 21:16:35,2024,16,22460,Open Campus,0.640664,-,-,28.3
General,polygon-ecosystem,2024-04-20 21:18:04,2024,16,3457,inSure,0.00594715,-,-,17.98
General,polygon-ecosystem,2024-04-20 21:16:41,2024,16,1259,Tellor,59.61,-,-,53.01
General,polygon-ecosystem,2024-04-20 21:14:17,2024,16,21706,SmarDex,0.0182115,-,-,21.53
General,polygon-ecosystem,2024-04-20 21:17:04,2024,16,687,Civic,0.173149,-,-,55.28
General,polygon-ecosystem,2024-04-20 21:15:50,2024,16,21525,AllianceBlock Nexera,0.172508,-,-,34.71
General,polygon-ecosystem,2024-04-20 21:15:39,2024,16,1099,STASIS EURO,1.063,-,-,35.38
General,polygon-ecosystem,2024-04-20 21:14:03,2024,16,22494,Autonolas,3.19,-,-,25.48
General,polygon-ecosystem,2024-04-20 21:20:55,2024,16,5619,DODO,0.172987,-,-,33.96
General,polygon-ecosystem,2024-04-20 21:19:04,2024,16,18805,Hashflow,0.331033,-,-,39.37
General,polygon-ecosystem,2024-04-20 21:17:19,2024,16,8485,Zignaly,0.095283,-,-,35.52
General,polygon-ecosystem,2024-04-20 21:14:57,2024,16,22479,crvUSD,0.998728,-,-,46.14
General,polygon-ecosystem,2024-04-20 21:18:44,2024,16,9735,Vulcan Forged,5.22,-,-,31.97
General,polygon-ecosystem,2024-04-20 21:17:48,2024,16,12260,Gains Network,3.53,-,-,31.55
General,polygon-ecosystem,2024-04-20 21:18:42,2024,16,8844,Dogelon Mars,2.09833e-07,-,-,35.89
General,polygon-ecosystem,2024-04-20 21:24:03,2024,16,11494,IX Swap,0.559785,-,-,25.23
General,polygon-ecosystem,2024-04-20 21:19:11,2024,16,16688,Stargate Finance,0.538691,-,-,17.72
General,polygon-ecosystem,2024-04-20 21:16:14,2024,16,776,Covalent,0.195953,-,-,41.35
General,polygon-ecosystem,2024-04-20 21:20:45,2024,16,12078,Nakamoto Games,1.64,-,-,34.97
General,polygon-ecosystem,2024-04-20 21:25:25,2024,16,2234,Marcopolo,0.0252254,-,-,35.17
General,polygon-ecosystem,2024-04-20 21:21:40,2024,16,7598,Ethernity Chain,4.88,-,-,35.31
General,polygon-ecosystem,2024-04-20 21:21:00,2024,16,3744,WazirX,0.246975,-,-,61.24
General,polygon-ecosystem,2024-04-20 21:17:21,2024,16,8050,Liquity USD,0.999074,-,-,51.53
General,polygon-ecosystem,2024-04-20 21:23:42,2024,16,18492,Forta,0.242618,-,-,24.12
General,polygon-ecosystem,2024-04-20 21:19:44,2024,16,16853,Stader MaticX,0.817772,-,-,24.48
General,polygon-ecosystem,2024-04-20 21:21:49,2024,16,8843,Kyber Network Crystal,0.626526,-,-,61.39
General,polygon-ecosystem,2024-04-20 21:21:27,2024,16,1142,Request,0.134005,-,-,52.03
General,polygon-ecosystem,2024-04-20 21:21:06,2024,16,5397,Aavegotchi,2.08,-,-,31.9
General,polygon-ecosystem,2024-04-20 21:20:06,2024,16,5918,CertiK,0.769974,-,-,30.95
General,polygon-ecosystem,2024-04-20 21:22:51,2024,16,8518,GamerCoin,0.16778,-,-,25.7
General,polygon-ecosystem,2024-04-20 21:23:12,2024,16,9802,Automata,0.175822,-,-,35.35
General,polygon-ecosystem,2024-04-20 21:23:22,2024,16,6445,Badger DAO,4.75,-,-,28.92
General,polygon-ecosystem,2024-04-20 21:19:22,2024,16,4569,MATH,0.513649,-,-,56.79
General,polygon-ecosystem,2024-04-20 21:25:37,2024,16,8316,Boson Protocol,0.6243,-,-,33.72
General,polygon-ecosystem,2024-04-20 21:20:42,2024,16,10720,Gelato,0.351087,-,-,39.15
General,polygon-ecosystem,2024-04-20 21:31:05,2024,16,344,BiLira,0.0308609,-,-,13.09
General,polygon-ecosystem,2024-04-20 21:23:32,2024,16,18825,Across Protocol,0.222168,-,-,25.36
General,polygon-ecosystem,2024-04-20 21:23:32,2024,16,376,Bitcoin,64720,-,-,85.16
