,category,platform,date,year,week,id_project,project_name,start_price,end_price,performance,score
29,General,polygon-ecosystem,2024-03-16 21:04:37,2024,10,6641,1inch,0.620548,0.571117,-0.07965701283381786,63.31
30,General,polygon-ecosystem,2024-03-16 21:04:42,2024,10,3720,Rocket Pool,34.62,29.46,-0.1490467937608318,34.17
31,General,polygon-ecosystem,2024-03-16 21:04:45,2024,10,1090,IoTeX,0.070432,0.072762,0.033081553839164,60.07
32,General,polygon-ecosystem,2024-03-16 21:04:36,2024,10,6597,Frax Share,9.36,7.71,-0.17628205128205124,52.03
33,General,polygon-ecosystem,2024-03-16 21:05:04,2024,10,16387,STEPN,0.342494,0.310031,-0.09478414220395107,41.02
34,General,polygon-ecosystem,2024-03-16 21:04:49,2024,10,7424,SuperFarm,1.47,1.23,-0.16326530612244897,34.8
35,General,polygon-ecosystem,2024-03-16 21:04:57,2024,10,6570,Frax,0.994335,0.994097,-0.00023935595146500974,55.6
36,General,polygon-ecosystem,2024-03-16 21:04:40,2024,10,1052,Golem,0.702197,0.49982,-0.2882054466196808,54.92
37,General,polygon-ecosystem,2024-03-16 21:05:06,2024,10,4340,Compound,91.47,76.69,-0.16158303268831312,31.74
38,General,polygon-ecosystem,2024-03-16 03:00:09,2024,10,1281,OriginTrail,1.52,1.11,-0.2697368421052631,58.09
39,General,polygon-ecosystem,2024-03-16 21:06:21,2024,10,291,Basic Attention Token,0.356139,0.308885,-0.13268414860489855,34.46
40,General,polygon-ecosystem,2024-03-16 21:06:37,2024,10,188,Ankr,0.050139,0.0471823,-0.05897006322423661,43.06
41,General,polygon-ecosystem,2024-03-16 21:06:41,2024,10,7426,Mask Network,5.1,4.29,-0.15882352941176464,35.69
42,General,polygon-ecosystem,2024-03-16 21:07:36,2024,10,6298,API3,3.85,3.19,-0.17142857142857146,60.25
43,General,polygon-ecosystem,2024-03-16 21:08:00,2024,10,4692,Sushi,1.96,1.77,-0.09693877551020405,50.94
44,General,polygon-ecosystem,2024-03-16 21:08:03,2024,10,7173,SafePal,0.810674,0.710731,-0.12328383542583085,40.79
45,General,polygon-ecosystem,2024-03-16 21:08:17,2024,10,282,Band Protocol,2.6,2.17,-0.16538461538461544,57.39
46,General,polygon-ecosystem,2024-03-16 21:07:53,2024,10,3750,UMA,4.83,4.03,-0.16563146997929604,50.18
47,General,polygon-ecosystem,2024-03-16 21:08:32,2024,10,4689,yearn.finance,10213.7,8855.81,-0.13294790330634354,57.79
48,General,polygon-ecosystem,2024-03-16 21:08:46,2024,10,1105,Telcoin,0.00419906,0.00439397,0.04641753154277375,42.07
49,General,polygon-ecosystem,2024-03-16 21:08:56,2024,10,4341,Balancer,5.77,5.1,-0.11611785095320623,32.1
50,General,polygon-ecosystem,2024-03-16 21:09:40,2024,10,9791,Yield Guild Games,0.929304,0.789435,-0.15050941349655228,49.74
51,General,polygon-ecosystem,2024-03-16 21:09:07,2024,10,9795,Coin98,0.432453,0.373861,-0.13548755587312375,34.55
52,General,polygon-ecosystem,2024-03-16 21:10:51,2024,10,22494,Autonolas,5.59,4.8,-0.1413237924865832,25.68
53,General,polygon-ecosystem,2024-03-16 21:08:52,2024,10,22524,Osaka Protocol,4.247e-07,3.19481e-07,-0.24774899929361907,28.77
54,General,polygon-ecosystem,2024-03-16 21:10:16,2024,10,22460,Open Campus,0.984939,0.960222,-0.02509495511904797,28.13
55,General,polygon-ecosystem,2024-03-16 21:09:05,2024,10,10909,Synapse,1.64,1.24,-0.2439024390243902,33.77
56,General,polygon-ecosystem,2024-03-16 21:09:21,2024,10,3752,Cartesi,0.383709,0.31181,-0.18737897729790035,17.35
57,General,polygon-ecosystem,2024-03-16 21:09:45,2024,10,24672,Vanar Chain,0.199194,0.261942,0.3150094882375975,20.58
58,General,polygon-ecosystem,2024-03-16 21:11:06,2024,10,3127,Everipedia,0.0126076,0.0131277,0.041252895079158663,55.77
59,General,polygon-ecosystem,2024-03-16 21:09:55,2024,10,1259,Tellor,105.53,90.32,-0.14412963138444052,55.87
60,General,polygon-ecosystem,2024-03-16 21:10:39,2024,10,4706,MANTRA DAO,0.304582,0.450616,0.4794570920146298,46.47
61,General,polygon-ecosystem,2024-03-16 21:10:20,2024,10,776,Covalent,0.39057,0.346461,-0.11293494123972644,41.13
62,General,polygon-ecosystem,2024-03-16 21:10:22,2024,10,9735,Vulcan Forged,10.39,7.82,-0.24735322425409048,34.9
63,General,polygon-ecosystem,2024-03-16 21:11:20,2024,10,3457,inSure,0.00809748,0.00661488,-0.183093999614695,17.56
64,General,polygon-ecosystem,2024-03-16 21:11:38,2024,10,21706,SmarDex,0.0254039,0.0230294,-0.09346990029090028,27.39
65,General,polygon-ecosystem,2024-03-16 21:11:33,2024,10,3144,Orbs,0.0487977,0.0423648,-0.13182793451330696,38.29
66,General,polygon-ecosystem,2024-03-16 21:12:01,2024,10,8844,Dogelon Mars,3.55689e-07,2.82343e-07,-0.20620823247275008,35.92
67,General,polygon-ecosystem,2024-03-16 21:11:37,2024,10,12260,Gains Network,6.04,5.13,-0.15066225165562916,34.56
68,General,polygon-ecosystem,2024-03-16 21:12:15,2024,10,12078,Nakamoto Games,2.91,2.54,-0.12714776632302408,34.64
69,General,polygon-ecosystem,2024-03-16 21:13:26,2024,10,5619,DODO,0.267736,0.250279,-0.0652022888218245,39.01
70,General,polygon-ecosystem,2024-03-16 21:12:47,2024,10,18805,Hashflow,0.489909,0.422715,-0.1371560840890859,40.93
71,General,polygon-ecosystem,2024-03-16 21:13:01,2024,10,10720,Gelato,0.719183,0.605354,-0.15827543198323663,43.29
72,General,polygon-ecosystem,2024-03-16 21:13:24,2024,10,16853,Stader MaticX,1.25,1.16,-0.07200000000000006,24.88
73,General,polygon-ecosystem,2024-03-16 21:14:13,2024,10,16688,Stargate Finance,0.741486,0.763092,0.029138783469950903,17.05
74,General,polygon-ecosystem,2024-03-16 21:14:25,2024,10,8843,Kyber Network Crystal,0.862153,0.875315,0.015266431828225393,61.25
75,General,polygon-ecosystem,2024-03-16 21:14:06,2024,10,3744,WazirX,0.334949,0.279882,-0.1644041331665417,54.38
76,General,polygon-ecosystem,2024-03-16 21:13:46,2024,10,22479,crvUSD,0.991123,0.992205,0.0010916909404786565,46.38
77,General,polygon-ecosystem,2024-03-16 21:14:08,2024,10,8485,Zignaly,0.106392,0.099567,-0.06414956011730204,34.42
78,General,polygon-ecosystem,2024-03-16 21:13:52,2024,10,16053,Alethea Artificial Liquid Intelligence Token,0.0452892,0.0349578,-0.22812061153652535,56.22
79,General,polygon-ecosystem,2024-03-16 21:15:46,2024,10,23158,Multibit,0.130252,0.098147,-0.2464837392132175,26.11
80,General,polygon-ecosystem,2024-03-16 21:14:35,2024,10,10709,The Doge NFT,0.00954346,0.00682753,-0.2845854648104566,17.26
81,General,polygon-ecosystem,2024-03-16 21:14:54,2024,10,1099,STASIS EURO,1.094,1.085,-0.008226691042047641,37.52
82,General,polygon-ecosystem,2024-03-16 21:14:56,2024,10,8050,Liquity USD,0.996229,0.991646,-0.004600347911976065,51.0
83,General,polygon-ecosystem,2024-03-16 21:16:56,2024,10,344,BiLira,0.0303261,0.0299358,-0.012870101991354086,29.98
84,General,polygon-ecosystem,2024-03-16 21:16:16,2024,10,6445,Badger DAO,5.95,4.9,-0.17647058823529407,32.95
85,General,polygon-ecosystem,2024-03-16 21:16:07,2024,10,5918,CertiK,0.911706,0.870525,-0.045169166376002816,31.9
86,General,polygon-ecosystem,2024-03-16 21:16:31,2024,10,687,Civic,0.143235,0.134949,-0.057848989422976144,53.98
87,General,polygon-ecosystem,2024-03-16 21:17:25,2024,10,19439,DIMO,0.515839,0.424465,-0.17713666473453937,13.13
88,General,polygon-ecosystem,2024-03-16 21:16:14,2024,10,649,Celsius Network,0.280256,0.237363,-0.15304935487554241,43.39
89,General,polygon-ecosystem,2024-03-16 21:16:52,2024,10,8518,GamerCoin,0.177566,0.307431,0.7313618598155053,25.48
90,General,polygon-ecosystem,2024-03-16 21:16:27,2024,10,7864,PlayDapp,0.199018,0.170178,-0.14491151554130785,31.22
91,General,polygon-ecosystem,2024-03-16 21:16:47,2024,10,21525,AllianceBlock Nexera,0.140129,0.140362,0.001662753605606143,26.71
92,General,polygon-ecosystem,2024-03-16 21:16:41,2024,10,7598,Ethernity Chain,5.59,5.16,-0.07692307692307687,34.81
93,General,polygon-ecosystem,2024-03-16 21:16:50,2024,10,1142,Request,0.144742,0.131523,-0.09132801812880856,53.89
94,General,polygon-ecosystem,2024-03-16 21:17:26,2024,10,22468,Open Exchange Token,0.0140619,0.0135418,-0.03698646697814668,25.5
95,General,polygon-ecosystem,2024-03-16 21:21:23,2024,10,18492,Forta,0.211559,0.226193,0.06917219309979726,24.65
96,General,polygon-ecosystem,2024-03-16 21:17:33,2024,10,5519,tBTC,68333.0,67170.0,-0.017019595217537646,17.72
97,General,polygon-ecosystem,2024-03-16 21:17:31,2024,10,18825,Across Protocol,0.327862,0.284972,-0.13081723408019222,25.24
98,General,polygon-ecosystem,2024-03-16 21:17:54,2024,10,6691,Cobak Token,1.21,1.033,-0.14628099173553724,9.69
99,General,polygon-ecosystem,2024-03-16 21:18:33,2024,10,1058,REN,0.095931,0.089506,-0.06697522177398338,57.56
100,General,polygon-ecosystem,2024-03-16 21:00:06,2024,10,376,Bitcoin,68492.0,67184.0,-0.019097120831629972,86.97
