,category,platform,date,year,week,id_project,project_name,start_price,end_price,performance,score
37,General,polygon-ecosystem,2024-03-23 21:05:42,2024,11,1052,Golem,0.49982,0.486486,-0.026677603937417495,52.64
38,General,polygon-ecosystem,2024-03-23 21:07:10,2024,11,4706,MANTRA DAO,0.450616,0.564412,0.2525343085909067,46.3
39,General,polygon-ecosystem,2024-03-23 21:06:33,2024,11,7426,Mask Network,4.29,4.72,0.10023310023310017,40.19
40,General,polygon-ecosystem,2024-03-23 21:05:50,2024,11,188,Ankr,0.0471823,0.0434848,-0.07836625175118649,45.83
41,General,polygon-ecosystem,2024-03-23 21:06:04,2024,11,1281,OriginTrail,1.11,1.18,0.06306306306306292,57.34
42,General,polygon-ecosystem,2024-03-23 21:05:59,2024,11,291,Basic Attention Token,0.308885,0.300747,-0.026346374864431855,36.92
43,General,polygon-ecosystem,2024-03-23 21:07:04,2024,11,24672,Vanar Chain,0.261942,0.263413,0.0056157469974269115,21.04
44,General,polygon-ecosystem,2024-03-23 21:07:36,2024,11,6298,API3,3.19,3.66,0.14733542319749224,59.43
45,General,polygon-ecosystem,2024-03-23 21:07:38,2024,11,7173,SafePal,0.710731,0.732504,0.030634656431195548,42.21
46,General,polygon-ecosystem,2024-03-23 21:07:24,2024,11,4692,Sushi,1.77,1.69,-0.04519774011299439,52.11
47,General,polygon-ecosystem,2024-03-23 21:07:42,2024,11,3750,UMA,4.03,3.84,-0.047146401985111754,51.22
48,General,polygon-ecosystem,2024-03-23 21:07:29,2024,11,1105,Telcoin,0.00439397,0.00421498,-0.040735371429481665,41.89
49,General,polygon-ecosystem,2024-03-23 21:07:56,2024,11,282,Band Protocol,2.17,2.08,-0.04147465437788012,58.87
50,General,polygon-ecosystem,2024-03-23 21:08:14,2024,11,4689,yearn.finance,8855.81,8778.95,-0.008679047992221916,59.24
51,General,polygon-ecosystem,2024-03-23 21:08:24,2024,11,4341,Balancer,5.1,4.77,-0.0647058823529412,33.46
52,General,polygon-ecosystem,2024-03-23 21:08:32,2024,11,9795,Coin98,0.373861,0.368945,-0.013149272055656984,36.54
53,General,polygon-ecosystem,2024-03-23 21:09:03,2024,11,22460,Open Campus,0.960222,1.091,0.13619558810358431,27.75
54,General,polygon-ecosystem,2024-03-23 21:09:11,2024,11,9791,Yield Guild Games,0.789435,1.007,0.27559583752937217,42.18
55,General,polygon-ecosystem,2024-03-23 21:09:38,2024,11,3127,Everipedia,0.0131277,0.0141397,0.07708890361601796,54.33
56,General,polygon-ecosystem,2024-03-23 21:09:13,2024,11,22524,Osaka Protocol,3.19481e-07,2.79472e-07,-0.12523123440830589,22.6
57,General,polygon-ecosystem,2024-03-23 21:09:10,2024,11,3752,Cartesi,0.31181,0.296014,-0.05065905519386799,19.32
58,General,polygon-ecosystem,2024-03-23 21:09:31,2024,11,10909,Synapse,1.24,1.13,-0.08870967741935491,34.02
59,General,polygon-ecosystem,2024-03-23 21:09:40,2024,11,1259,Tellor,90.32,90.51,0.0021036315323296273,36.81
60,General,polygon-ecosystem,2024-03-23 21:09:50,2024,11,776,Covalent,0.346461,0.307767,-0.11168356611566671,40.68
61,General,polygon-ecosystem,2024-03-23 21:10:19,2024,11,22494,Autonolas,4.8,4.64,-0.03333333333333337,25.52
62,General,polygon-ecosystem,2024-03-23 21:11:26,2024,11,5399,Frontier,2.03,1.24,-0.38916256157635465,34.92
63,General,polygon-ecosystem,2024-03-23 21:10:47,2024,11,8518,GamerCoin,0.307431,0.221983,-0.2779420422794058,25.68
64,General,polygon-ecosystem,2024-03-23 21:11:03,2024,11,21706,SmarDex,0.0230294,0.021113,-0.08321536818154181,26.23
65,General,polygon-ecosystem,2024-03-23 21:12:02,2024,11,12078,Nakamoto Games,2.54,2.51,-0.011811023622047341,36.49
66,General,polygon-ecosystem,2024-03-23 21:11:08,2024,11,9735,Vulcan Forged,7.82,7.45,-0.0473145780051151,35.63
67,General,polygon-ecosystem,2024-03-23 21:11:16,2024,11,3144,Orbs,0.0423648,0.0411694,-0.028216821512198786,36.98
68,General,polygon-ecosystem,2024-03-23 21:11:40,2024,11,3457,inSure,0.00661488,0.00605204,-0.08508695547009171,19.4
69,General,polygon-ecosystem,2024-03-23 21:11:38,2024,11,12260,Gains Network,5.13,4.88,-0.04873294346978558,36.47
70,General,polygon-ecosystem,2024-03-23 21:12:25,2024,11,16688,Stargate Finance,0.763092,0.729613,-0.04387282267406818,19.36
71,General,polygon-ecosystem,2024-03-23 21:12:18,2024,11,22479,crvUSD,0.992205,0.99516,0.0029782151873857126,46.43
72,General,polygon-ecosystem,2024-03-23 21:12:38,2024,11,18805,Hashflow,0.422715,0.431926,0.021790094981252072,40.45
73,General,polygon-ecosystem,2024-03-23 21:12:36,2024,11,16853,Stader MaticX,1.16,1.094,-0.056896551724137795,25.77
74,General,polygon-ecosystem,2024-03-23 21:12:27,2024,11,8844,Dogelon Mars,2.82343e-07,2.42538e-07,-0.1409810053728975,37.33
75,General,polygon-ecosystem,2024-03-23 21:12:40,2024,11,5619,DODO,0.250279,0.250234,-0.00017979934393201884,41.47
76,General,polygon-ecosystem,2024-03-23 21:14:43,2024,11,16053,Alethea Artificial Liquid Intelligence Token,0.0349578,0.031016,-0.11275881205339006,54.68
77,General,polygon-ecosystem,2024-03-23 21:15:54,2024,11,7598,Ethernity Chain,5.16,7.3,0.41472868217054254,36.08
78,General,polygon-ecosystem,2024-03-23 21:12:55,2024,11,8843,Kyber Network Crystal,0.875315,0.821323,-0.06168293699982284,63.39
79,General,polygon-ecosystem,2024-03-23 21:13:16,2024,11,8485,Zignaly,0.099567,0.094604,-0.0498458324545282,35.68
80,General,polygon-ecosystem,2024-03-23 21:13:09,2024,11,10720,Gelato,0.605354,0.602819,-0.004187632360569112,42.97
81,General,polygon-ecosystem,2024-03-23 21:13:48,2024,11,1099,STASIS EURO,1.085,1.081,-0.0036866359447004643,34.38
82,General,polygon-ecosystem,2024-03-23 21:14:23,2024,11,3744,WazirX,0.279882,0.278949,-0.003333547709391876,56.36
83,General,polygon-ecosystem,2024-03-23 21:14:06,2024,11,8050,Liquity USD,0.991646,0.995678,0.004065967089061948,50.93
84,General,polygon-ecosystem,2024-03-23 21:15:02,2024,11,5918,CertiK,0.870525,0.976681,0.12194480342322166,31.83
85,General,polygon-ecosystem,2024-03-23 21:17:18,2024,11,18825,Across Protocol,0.284972,0.278577,-0.022440801201521497,26.81
86,General,polygon-ecosystem,2024-03-23 21:15:31,2024,11,21525,AllianceBlock Nexera,0.140362,0.190173,0.35487525113634766,24.25
87,General,polygon-ecosystem,2024-03-23 21:15:48,2024,11,687,Civic,0.134949,0.146756,0.0874923119104253,53.81
88,General,polygon-ecosystem,2024-03-23 21:16:27,2024,11,649,Celsius Network,0.237363,0.207037,-0.12776211962268758,45.73
89,General,polygon-ecosystem,2024-03-23 21:17:13,2024,11,23158,Multibit,0.098147,0.107191,0.09214749304614503,25.57
90,General,polygon-ecosystem,2024-03-23 21:16:05,2024,11,5519,tBTC,67170.0,64994.0,-0.03239541461962186,19.4
91,General,polygon-ecosystem,2024-03-23 21:16:11,2024,11,10709,The Doge NFT,0.00682753,0.00781157,0.14412825721747108,18.69
92,General,polygon-ecosystem,2024-03-23 21:18:43,2024,11,344,BiLira,0.0299358,0.03036,0.014170324494418157,26.58
93,General,polygon-ecosystem,2024-03-23 21:16:41,2024,11,7864,PlayDapp,0.170178,0.139096,-0.1826440550482436,29.6
94,General,polygon-ecosystem,2024-03-23 21:16:45,2024,11,6445,Badger DAO,4.9,8.37,0.7081632653061222,31.18
95,General,polygon-ecosystem,2024-03-23 21:16:25,2024,11,1142,Request,0.131523,0.134739,0.024451996989119748,53.47
96,General,polygon-ecosystem,2024-03-23 21:17:33,2024,11,1058,REN,0.089506,0.089095,-0.004591870936026731,60.41
97,General,polygon-ecosystem,2024-03-23 21:17:59,2024,11,19439,DIMO,0.424465,0.434512,0.02366979609626242,13.79
98,General,polygon-ecosystem,2024-03-23 21:18:04,2024,11,6691,Cobak Token,1.033,0.993823,-0.03792545982575016,12.22
99,General,polygon-ecosystem,2024-03-23 21:19:16,2024,11,9802,Automata,0.155925,0.173056,0.1098669232002564,36.29
100,General,polygon-ecosystem,2024-03-23 21:00:05,2024,11,376,Bitcoin,67184.0,65029.0,-0.03207608954512979,87.91
