category,platform,date,year,week,id_project,project_name,start_price,end_price,performance,score
General,polygon-ecosystem,2024-05-04 21:14:44,2024,18,6790,Escoin Token,1.18,-,-,22.99
General,polygon-ecosystem,2024-05-04 21:14:15,2024,18,3752,Cartesi,0.20365,-,-,18.37
General,polygon-ecosystem,2024-05-04 21:12:48,2024,18,10709,The Doge NFT,0.0114197,-,-,18.35
General,polygon-ecosystem,2024-05-04 21:15:31,2024,18,3144,Orbs,0.035517,-,-,36.35
General,polygon-ecosystem,2024-05-04 21:19:34,2024,18,22494,Autonolas,3.27,-,-,26.61
General,polygon-ecosystem,2024-05-04 21:16:18,2024,18,22460,Open Campus,0.544848,-,-,26.01
General,polygon-ecosystem,2024-05-04 21:16:54,2024,18,8485,Zignaly,0.099185,-,-,35.76
General,polygon-ecosystem,2024-05-04 21:17:07,2024,18,687,Civic,0.166333,-,-,54.82
General,polygon-ecosystem,2024-05-04 21:17:16,2024,18,1099,STASIS EURO,1.076,-,-,35.52
General,polygon-ecosystem,2024-05-04 21:14:57,2024,18,3457,inSure,0.00535793,-,-,18.23
General,polygon-ecosystem,2024-05-04 21:18:47,2024,18,18805,Hashflow,0.317499,-,-,31.74
General,polygon-ecosystem,2024-05-04 21:16:40,2024,18,21706,SmarDex,0.0157793,-,-,21.57
General,polygon-ecosystem,2024-05-04 21:18:08,2024,18,22479,crvUSD,0.999315,-,-,46.24
General,polygon-ecosystem,2024-05-04 21:18:57,2024,18,776,Covalent,0.199183,-,-,41.26
General,polygon-ecosystem,2024-05-04 21:18:28,2024,18,5619,DODO,0.181765,-,-,41.64
General,polygon-ecosystem,2024-05-04 21:18:30,2024,18,12260,Gains Network,3.49,-,-,31.94
General,polygon-ecosystem,2024-05-04 21:17:40,2024,18,23158,Multibit,0.126641,-,-,26.78
General,polygon-ecosystem,2024-05-04 21:19:38,2024,18,16853,Stader MaticX,0.814822,-,-,25.14
General,polygon-ecosystem,2024-05-04 21:19:21,2024,18,12078,Nakamoto Games,1.68,-,-,35.13
General,polygon-ecosystem,2024-05-04 21:19:45,2024,18,9735,Vulcan Forged,4.58,-,-,32.05
General,polygon-ecosystem,2024-05-04 21:19:16,2024,18,8050,Liquity USD,0.999566,-,-,51.26
General,polygon-ecosystem,2024-05-04 21:19:04,2024,18,21525,AllianceBlock Nexera,0.140378,-,-,34.02
General,polygon-ecosystem,2024-05-04 21:19:40,2024,18,11494,IX Swap,0.640295,-,-,25.66
General,polygon-ecosystem,2024-05-04 21:20:44,2024,18,3744,WazirX,0.230277,-,-,56.4
General,polygon-ecosystem,2024-05-04 21:19:59,2024,18,16688,Stargate Finance,0.516805,-,-,18.4
General,polygon-ecosystem,2024-05-04 21:19:31,2024,18,8844,Dogelon Mars,1.92958e-07,-,-,36.2
General,polygon-ecosystem,2024-05-04 21:23:44,2024,18,5399,Frontier,0.846355,-,-,31.93
General,polygon-ecosystem,2024-05-04 21:20:35,2024,18,8843,Kyber Network Crystal,0.602024,-,-,61.51
General,polygon-ecosystem,2024-05-04 21:20:20,2024,18,1142,Request,0.132033,-,-,52.02
General,polygon-ecosystem,2024-05-04 21:22:09,2024,18,5397,Aavegotchi,1.86,-,-,31.83
General,polygon-ecosystem,2024-05-04 21:22:17,2024,18,7598,Ethernity Chain,4.13,-,-,35.06
General,polygon-ecosystem,2024-05-04 21:21:41,2024,18,9802,Automata,0.196523,-,-,35.5
General,polygon-ecosystem,2024-05-04 21:21:23,2024,18,5918,CertiK,0.72398,-,-,31.35
General,polygon-ecosystem,2024-05-04 21:21:35,2024,18,18492,Forta,0.261558,-,-,25.38
General,polygon-ecosystem,2024-05-04 21:22:45,2024,18,6445,Badger DAO,4.41,-,-,29.56
General,polygon-ecosystem,2024-05-04 21:22:02,2024,18,2234,Marcopolo,0.0205718,-,-,35.87
General,polygon-ecosystem,2024-05-04 21:23:29,2024,18,8518,GamerCoin,0.138387,-,-,26.54
General,polygon-ecosystem,2024-05-04 21:24:35,2024,18,18825,Across Protocol,0.20806,-,-,26.7
General,polygon-ecosystem,2024-05-04 21:24:20,2024,18,18178,USD+,1.002,-,-,23.32
General,polygon-ecosystem,2024-05-04 21:30:48,2024,18,4353,Aleph.im,0.299878,-,-,38.24
General,polygon-ecosystem,2024-05-04 21:30:48,2024,18,376,Bitcoin,63905,-,-,86.62
